timeslot,rl_storage_allocator,greedy_storage_allocator,actual_disk_usage
18798,320670,320687.3561,339576
18799,320677,320687.3561,339584
18800,320683,320687.3561,339592
18801,320689,320787.3561,339596
18802,320695,320787.3561,339604
18803,320702,320787.3561,339612
18804,320708,320787.3561,339616
18805,320714,320787.3561,339624
18806,320720,320787.3561,339632
18807,320726,320787.3561,339636
18808,320733,320787.3561,339644
18809,320739,320787.3561,339652
18810,320745,320787.3561,339656
18811,320751,320787.3561,339664
18812,320758,320787.3561,339672
18813,320764,320787.3561,339676
18814,320770,320787.3561,339684
18815,320776,320787.3561,339692
18816,320782,320787.3561,339696
18817,320789,320887.3561,339704
18818,320795,320887.3561,339712
18819,320801,320887.3561,339716
18820,320807,320887.3561,339724
18821,320814,320887.3561,339732
18822,320820,320887.3561,339736
18823,320826,320887.3561,339744
18824,320832,320887.3561,339748
18825,320838,320887.3561,339756
18826,320845,320887.3561,339764
18827,320851,320887.3561,339768
18828,320857,320887.3561,339776
18829,320863,320887.3561,339784
18830,320870,320887.3561,339788
18831,320876,320887.3561,339796
18832,320882,320887.3561,339804
18833,320888,320987.3561,339808
18834,320894,320987.3561,339816
18835,320901,320987.3561,339824
18836,320907,320987.3561,339828
18837,320913,320987.3561,339836
18838,320919,320987.3561,339840
18839,320926,320987.3561,339848
18840,320932,320987.3561,339856
18841,320938,320987.3561,339860
18842,320944,320987.3561,339868
18843,320950,320987.3561,339876
18844,320957,320987.3561,339880
18845,320963,320987.3561,339888
18846,320969,320987.3561,339896
18847,320975,320987.3561,339900
18848,320982,320987.3561,339908
18849,320988,321087.3561,339916
18850,320994,321087.3561,339920
18851,321000,321087.3561,339928
18852,321006,321087.3561,339936
18853,321013,321087.3561,339944
18854,321019,321087.3561,339948
18855,321025,321087.3561,339956
18856,321031,321087.3561,339960
18857,321038,321087.3561,339968
18858,321044,321087.3561,339976
18859,321050,321087.3561,339980
18860,321056,321087.3561,339988
18861,321062,321087.3561,339996
18862,321069,321087.3561,340000
18863,321075,321087.3561,340008
18864,321081,321087.3561,340016
18865,321087,321187.3561,340020
18866,321094,321187.3561,340028
18867,321100,321187.3561,340036
18868,321106,321187.3561,340040
18869,321112,321187.3561,340048
18870,321118,321187.3561,340056
18871,321125,321187.3561,340060
18872,321131,321187.3561,340068
18873,321137,321187.3561,340072
18874,321143,321187.3561,340080
18875,321150,321187.3561,340088
18876,321156,321187.3561,340096
18877,321162,321187.3561,340100
18878,321168,321187.3561,340108
18879,321175,321187.3561,340116
18880,321181,321187.3561,340120
18881,321187,321187.3561,340128
18882,321193,321287.3561,340132
18883,321199,321287.3561,340140
18884,321206,321287.3561,340148
18885,321212,321287.3561,340152
18886,321218,321287.3561,340160
18887,321224,321287.3561,340168
18888,321231,321287.3561,340172
18889,321237,321287.3561,340180
18890,321243,321287.3561,340184
18891,321249,321287.3561,340192
18892,321255,321287.3561,340200
18893,321262,321287.3561,340204
18894,321268,321287.3561,340212
18895,321274,321287.3561,340220
18896,321280,321287.3561,340224
18897,321287,321287.3561,340232
18898,321293,321387.3561,340240
18899,321299,321387.3561,340244
18900,321305,321387.3561,340252
18901,321311,321387.3561,340260
18902,321318,321387.3561,340264
18903,321324,321387.3561,340272
18904,321330,321387.3561,340276
18905,321336,321387.3561,340284
18906,321343,321387.3561,341316
18907,321349,321387.3561,341320
18908,321355,321387.3561,341328
18909,321361,321387.3561,341336
18910,321367,321387.3561,341340
18911,321374,321387.3561,341348
18912,321380,321387.3561,341352
18913,321386,321387.3561,341360
18914,321392,321487.3561,341368
18915,321399,321487.3561,341372
18916,321405,321487.3561,341380
18917,321411,321487.3561,341384
18918,321417,321487.3561,341392
18919,321423,321487.3561,341400
18920,321430,321487.3561,341404
18921,321436,321487.3561,341412
18922,321442,321487.3561,341416
18923,321448,321487.3561,341424
18924,321455,321487.3561,341432
18925,321461,321487.3561,341436
18926,321467,321487.3561,341444
18927,321473,321487.3561,341452
18928,321479,321487.3561,341456
18929,321486,321487.3561,341464
18930,321492,321587.3561,341472
18931,321498,321587.3561,341476
18932,321504,321587.3561,341484
18933,321511,321587.3561,341492
18934,321517,321587.3561,341496
18935,321523,321587.3561,341504
18936,321529,321587.3561,341508
18937,321535,321587.3561,341516
18938,321542,321587.3561,341524
18939,321548,321587.3561,341528
18940,321554,321587.3561,341536
18941,321560,321587.3561,341540
18942,321567,321587.3561,341548
18943,321573,321587.3561,341556
18944,321579,321587.3561,341560
18945,321585,321587.3561,341568
18946,321591,321687.3561,341576
18947,321598,321687.3561,341580
18948,321604,321687.3561,341588
18949,321610,321687.3561,341596
18950,321616,321687.3561,341600
18951,321623,321687.3561,341608
18952,321629,321687.3561,341612
18953,321635,321687.3561,341620
18954,321641,321687.3561,341628
18955,321647,321687.3561,341632
18956,321654,321687.3561,341640
18957,321660,321687.3561,341648
18958,321666,321687.3561,341652
18959,321672,321687.3561,341660
18960,321679,321687.3561,341668
18961,321685,321687.3561,341672
18962,321691,321787.3561,341680
18963,321697,321787.3561,341684
18964,321703,321787.3561,341692
18965,321710,321787.3561,341700
18966,321716,321787.3561,341704
18967,321722,321787.3561,341712
18968,321728,321787.3561,341716
18969,321735,321787.3561,341724
18970,321741,321787.3561,341732
18971,321747,321787.3561,341736
18972,321753,321787.3561,341744
18973,321759,321787.3561,341752
18974,321766,321787.3561,341756
18975,321772,321787.3561,341764
18976,321778,321787.3561,341772
18977,321784,321787.3561,341776
18978,321791,321887.3561,341784
18979,321797,321887.3561,341788
18980,321803,321887.3561,341796
18981,321809,321887.3561,341800
18982,321815,321887.3561,341808
18983,321822,321887.3561,341816
18984,321828,321887.3561,341820
18985,321834,321887.3561,341828
18986,321840,321887.3561,341836
18987,321847,321887.3561,341840
18988,321853,321887.3561,341848
18989,321859,321887.3561,341852
18990,321865,321887.3561,341860
18991,321871,321887.3561,341868
18992,321878,321887.3561,341872
18993,321884,321887.3561,341880
18994,321890,321987.3561,341888
18995,321896,321987.3561,341892
18996,321903,321987.3561,341900
18997,321909,321987.3561,341904
18998,321915,321987.3561,341912
18999,321921,321987.3561,341920
19000,321928,321987.3561,341924
19001,321934,321987.3561,341932
19002,321940,321987.3561,341940
19003,321946,321987.3561,341944
19004,321952,321987.3561,341952
19005,321959,321987.3561,341960
19006,321965,321987.3561,341964
19007,321971,321987.3561,341972
19008,321977,321987.3561,341976
19009,321984,321987.3561,341984
19010,321990,322087.3561,341992
19011,321996,322087.3561,341996
19012,322002,322087.3561,342004
19013,322008,322087.3561,342008
19014,322015,322087.3561,342016
19015,322021,322087.3561,342024
19016,322027,322087.3561,342028
19017,322033,322087.3561,342036
19018,322040,322087.3561,342044
19019,322046,322087.3561,342048
19020,322052,322087.3561,342056
19021,322058,322087.3561,342064
19022,322064,322087.3561,342068
19023,322071,322087.3561,342076
19024,322077,322087.3561,342080
19025,322083,322087.3561,342088
19026,322089,322187.3561,342096
19027,322096,322187.3561,342100
19028,322102,322187.3561,342108
19029,322108,322187.3561,342112
19030,322114,322187.3561,342120
19031,322120,322187.3561,342128
19032,322127,322187.3561,342132
19033,322133,322187.3561,342140
19034,322139,322187.3561,342148
19035,322145,322187.3561,342152
19036,322152,322187.3561,342160
19037,322158,322187.3561,342168
19038,322164,322187.3561,342172
19039,322170,322187.3561,342180
19040,322176,322187.3561,342184
19041,322183,322187.3561,342192
19042,322189,322287.3561,342200
19043,322195,322287.3561,342204
19044,322201,322287.3561,342212
19045,322208,322287.3561,342220
19046,322214,322287.3561,342224
19047,322220,322287.3561,342232
19048,322226,322287.3561,342240
19049,322232,322287.3561,342244
19050,322239,322287.3561,342252
19051,322245,322287.3561,342256
19052,322251,322287.3561,342264
19053,322257,322287.3561,342272
19054,322264,322287.3561,342276
19055,322270,322287.3561,342284
19056,322276,322287.3561,342288
19057,322282,322287.3561,342296
19058,322288,322387.3561,342304
19059,322295,322387.3561,342308
19060,322301,322387.3561,342316
19061,322307,322387.3561,342324
19062,322313,322387.3561,342328
19063,322320,322387.3561,342336
19064,322326,322387.3561,342344
19065,322332,322387.3561,342348
19066,322338,322387.3561,342356
19067,322344,322387.3561,342364
19068,322351,322387.3561,342368
19069,322357,322387.3561,342376
19070,322363,322387.3561,342380
19071,322369,322387.3561,342388
19072,322376,322387.3561,342396
19073,322382,322387.3561,342404
19074,322388,322487.3561,342408
19075,322394,322487.3561,342416
19076,322400,322487.3561,342420
19077,322407,322487.3561,342428
19078,322413,322487.3561,342436
19079,322419,322487.3561,342440
19080,322425,322487.3561,342448
19081,322432,322487.3561,342456
19082,322438,322487.3561,342460
19083,322444,322487.3561,342468
19084,322450,322487.3561,342472
19085,322456,322487.3561,342480
19086,322463,322487.3561,342488
19087,322469,322487.3561,342492
19088,322475,322487.3561,342500
19089,322481,322487.3561,342508
19090,322488,322587.3561,342512
19091,322494,322587.3561,342520
19092,322500,322587.3561,342528
19093,322506,322587.3561,342532
19094,322512,322587.3561,342540
19095,322519,322587.3561,342544
19096,322525,322587.3561,342552
19097,322531,322587.3561,342560
19098,322537,322587.3561,342564
19099,322544,322587.3561,342572
19100,322550,322587.3561,342576
19101,322556,322587.3561,342584
19102,322562,322587.3561,342592
19103,322568,322587.3561,342596
19104,322575,322587.3561,342604
19105,322581,322587.3561,342608
19106,322587,322587.3561,342616
19107,322593,322687.3561,342624
19108,322600,322687.3561,342628
19109,322606,322687.3561,342636
19110,322612,322687.3561,342644
19111,322618,322687.3561,342648
19112,322624,322687.3561,342656
19113,322631,322687.3561,342664
19114,322637,322687.3561,342668
19115,322643,322687.3561,342676
19116,322649,322687.3561,342680
19117,322656,322687.3561,342688
19118,322662,322687.3561,342696
19119,322668,322687.3561,342700
19120,322674,322687.3561,342708
19121,322681,322687.3561,342712
19122,322687,322687.3561,342720
19123,322693,322787.3561,342728
19124,322699,322787.3561,342732
19125,322705,322787.3561,342740
19126,322712,322787.3561,342748
19127,322718,322787.3561,342752
19128,322724,322787.3561,342760
19129,322730,322787.3561,342768
19130,322737,322787.3561,342772
19131,322743,322787.3561,342780
19132,322749,322787.3561,342784
19133,322755,322787.3561,342792
19134,322761,322787.3561,342800
19135,322768,322787.3561,342804
19136,322774,322787.3561,342812
19137,322780,322787.3561,342816
19138,322786,322787.3561,342824
19139,322793,322887.3561,342832
19140,322799,322887.3561,342836
19141,322805,322887.3561,342844
19142,322811,322887.3561,342852
19143,322817,322887.3561,342856
19144,322824,322887.3561,342864
19145,322830,322887.3561,342868
19146,322836,322887.3561,342876
19147,322842,322887.3561,342884
19148,322849,322887.3561,342888
19149,322855,322887.3561,342896
19150,322861,322887.3561,342904
19151,322867,322887.3561,342908
19152,322873,322887.3561,342916
19153,322880,322887.3561,342920
19154,322886,322887.3561,342928
19155,322892,322987.3561,342936
19156,322898,322987.3561,342940
19157,322905,322987.3561,342948
19158,322911,322987.3561,342952
19159,322917,322987.3561,342960
19160,322923,322987.3561,342968
19161,322929,322987.3561,342972
19162,322936,322987.3561,342980
19163,322942,322987.3561,342984
19164,322948,322987.3561,342992
19165,322954,322987.3561,343000
19166,322961,322987.3561,343004
19167,322967,322987.3561,343012
19168,322973,322987.3561,343020
19169,322979,322987.3561,343024
19170,322985,322987.3561,343032
19171,322992,323087.3561,343036
19172,322998,323087.3561,343044
19173,323004,323087.3561,343052
19174,323010,323087.3561,343056
19175,323017,323087.3561,343064
19176,323023,323087.3561,343068
19177,323029,323087.3561,343076
19178,323035,323087.3561,343084
19179,323041,323087.3561,343088
19180,323048,323087.3561,343096
19181,323054,323087.3561,343100
19182,323060,323087.3561,343108
19183,323066,323087.3561,343116
19184,323073,323087.3561,343120
19185,323079,323087.3561,343128
19186,323085,323087.3561,343136
19187,323091,323187.3561,343140
19188,323097,323187.3561,343148
19189,323104,323187.3561,343152
19190,323110,323187.3561,343160
19191,323116,323187.3561,343168
19192,323122,323187.3561,343172
19193,323129,323187.3561,343180
19194,323135,323187.3561,343188
19195,323141,323187.3561,343192
19196,323147,323187.3561,343200
19197,323153,323187.3561,343204
19198,323160,323187.3561,343212
19199,323166,323187.3561,343220
19200,323172,323187.3561,343224
19201,323178,323187.3561,343232
19202,323185,323187.3561,343240
19203,323191,323287.3561,343244
19204,323197,323287.3561,343252
19205,323203,323287.3561,343260
19206,323209,323287.3561,343264
19207,323216,323287.3561,343272
19208,323222,323287.3561,343276
19209,323228,323287.3561,343284
19210,323234,323287.3561,343292
19211,323241,323287.3561,343296
19212,323247,323287.3561,343304
19213,323253,323287.3561,343312
19214,323259,323287.3561,343320
19215,323265,323287.3561,343324
19216,323272,323287.3561,343332
19217,323278,323287.3561,343336
19218,323284,323287.3561,343344
19219,323290,323387.3561,343352
19220,323297,323387.3561,343356
19221,323303,323387.3561,343364
19222,323309,323387.3561,343372
19223,323315,323387.3561,343376
19224,323321,323387.3561,343384
19225,323328,323387.3561,343392
19226,323334,323387.3561,343396
19227,323340,323387.3561,343404
19228,323346,323387.3561,343412
19229,323353,323387.3561,343416
19230,323359,323387.3561,343424
19231,323365,323387.3561,343428
19232,323371,323387.3561,343436
19233,323378,323387.3561,343444
19234,323384,323387.3561,343448
19235,323390,323487.3561,343456
19236,323396,323487.3561,343464
19237,323402,323487.3561,343468
19238,323409,323487.3561,343476
19239,323415,323487.3561,343484
19240,323421,323487.3561,343488
19241,323427,323487.3561,343496
19242,323434,323487.3561,343504
19243,323440,323487.3561,343508
19244,323446,323487.3561,343516
19245,323452,323487.3561,343520
19246,323458,323487.3561,343528
19247,323465,323487.3561,343536
19248,323471,323487.3561,343540
19249,323477,323487.3561,343548
19250,323483,323487.3561,343556
19251,323490,323587.3561,343560
19252,323496,323587.3561,343568
19253,323502,323587.3561,343576
19254,323508,323587.3561,343580
19255,323514,323587.3561,343588
19256,323521,323587.3561,343596
19257,323527,323587.3561,343600
19258,323533,323587.3561,343608
19259,323539,323587.3561,343612
19260,323546,323587.3561,343620
19261,323552,323587.3561,343628
19262,323558,323587.3561,343632
19263,323564,323587.3561,343640
19264,323570,323587.3561,343648
19265,323577,323587.3561,343652
19266,323583,323587.3561,343660
19267,323589,323687.3561,343668
19268,323595,323687.3561,343672
19269,323602,323687.3561,343680
19270,323608,323687.3561,343688
19271,323614,323687.3561,343692
19272,323620,323687.3561,343700
19273,323626,323687.3561,343708
19274,323633,323687.3561,343712
19275,323639,323687.3561,343720
19276,323645,323687.3561,343724
19277,323651,323687.3561,343732
19278,323658,323687.3561,343740
19279,323664,323687.3561,343744
19280,323670,323687.3561,343752
19281,323676,323687.3561,343760
19282,323682,323687.3561,343764
19283,323689,323787.3561,343772
19284,323695,323787.3561,343780
19285,323701,323787.3561,343784
19286,323707,323787.3561,343792
19287,323714,323787.3561,343796
19288,323720,323787.3561,343804
19289,323726,323787.3561,343812
19290,323732,323787.3561,343816
19291,323738,323787.3561,343824
19292,323745,323787.3561,343832
19293,323751,323787.3561,343836
19294,323757,323787.3561,343844
19295,323763,323787.3561,343848
19296,323770,323787.3561,343856
19297,323776,323787.3561,343864
19298,323782,323787.3561,343868
19299,323788,323887.3561,343876
19300,323794,323887.3561,343884
19301,323801,323887.3561,343888
19302,323807,323887.3561,343896
19303,323813,323887.3561,343904
19304,323819,323887.3561,343908
19305,323826,323887.3561,343916
19306,323832,323887.3561,343920
19307,323838,323887.3561,343928
19308,323844,323887.3561,343936
19309,323850,323887.3561,343940
19310,323857,323887.3561,343948
19311,323863,323887.3561,343956
19312,323869,323887.3561,343960
19313,323875,323887.3561,343968
19314,323882,323887.3561,343972
19315,323888,323987.3561,343980
19316,323894,323987.3561,343988
19317,323900,323987.3561,343992
19318,323906,323987.3561,344000
19319,323913,323987.3561,344008
19320,323919,323987.3561,344012
19321,323925,323987.3561,344020
19322,323931,323987.3561,344024
19323,323938,323987.3561,344032
19324,323944,323987.3561,344040
19325,323950,323987.3561,344044
19326,323956,323987.3561,344052
19327,323962,323987.3561,344056
19328,323969,323987.3561,344064
19329,323975,323987.3561,344072
19330,323981,323987.3561,344076
19331,323987,324087.3561,344084
19332,323994,324087.3561,344092
19333,324000,324087.3561,344096
19334,324006,324087.3561,344104
19335,324012,324087.3561,344112
19336,324018,324087.3561,344116
19337,324025,324087.3561,344124
19338,324031,324087.3561,344128
19339,324037,324087.3561,344136
19340,324043,324087.3561,344144
19341,324050,324087.3561,344148
19342,324056,324087.3561,344156
19343,324062,324087.3561,344164
19344,324068,324087.3561,344168
19345,324074,324087.3561,344176
19346,324081,324087.3561,344184
19347,324087,324087.3561,344188
19348,324093,324187.3561,344196
19349,324099,324187.3561,344200
19350,324106,324187.3561,344208
19351,324112,324187.3561,344216
19352,324118,324187.3561,344220
19353,324124,324187.3561,344228
19354,324131,324187.3561,344236
19355,324137,324187.3561,344240
19356,324143,324187.3561,344248
19357,324149,324187.3561,344252
19358,324155,324187.3561,344260
19359,324162,324187.3561,344268
19360,324168,324187.3561,344272
19361,324174,324187.3561,344280
19362,324180,324187.3561,344288
19363,324187,324187.3561,344292
19364,324193,324287.3561,344300
19365,324199,324287.3561,344308
19366,324205,324287.3561,344312
19367,324211,324287.3561,344320
19368,324218,324287.3561,344328
19369,324224,324287.3561,344332
19370,324230,324287.3561,344340
19371,324236,324287.3561,344348
19372,324243,324287.3561,344352
19373,324249,324287.3561,344360
19374,324255,324287.3561,344364
19375,324261,324287.3561,344372
19376,324267,324287.3561,344380
19377,324274,324287.3561,344384
19378,324280,324287.3561,344392
19379,324286,324287.3561,344400
19380,324292,324387.3561,344404
19381,324299,324387.3561,344412
19382,324305,324387.3561,344420
19383,324311,324387.3561,344424
19384,324317,324387.3561,344432
19385,324323,324387.3561,344436
19386,324330,324387.3561,344444
19387,324336,324387.3561,344452
19388,324342,324387.3561,344456
19389,324348,324387.3561,344464
19390,324355,324387.3561,344472
19391,324361,324387.3561,344476
19392,324367,324387.3561,344484
19393,324373,324387.3561,344492
19394,324379,324387.3561,344496
19395,324386,324387.3561,344504
19396,324392,324487.3561,344512
19397,324398,324487.3561,344516
19398,324404,324487.3561,344524
19399,324411,324487.3561,344532
19400,324417,324487.3561,344536
19401,324423,324487.3561,344544
19402,324429,324487.3561,344548
19403,324435,324487.3561,344556
19404,324442,324487.3561,344564
19405,324448,324487.3561,344568
19406,324454,324487.3561,344576
19407,324460,324487.3561,344584
19408,324467,324487.3561,344588
19409,324473,324487.3561,344596
19410,324479,324487.3561,344604
19411,324485,324487.3561,344608
19412,324491,324587.3561,344616
19413,324498,324587.3561,344624
19414,324504,324587.3561,344628
19415,324510,324587.3561,344636
19416,324516,324587.3561,344640
19417,324523,324587.3561,344648
19418,324529,324587.3561,344656
19419,324535,324587.3561,344660
19420,324541,324587.3561,344668
19421,324547,324587.3561,344672
19422,324554,324587.3561,344680
19423,324560,324587.3561,344688
19424,324566,324587.3561,344692
19425,324572,324587.3561,344700
19426,324579,324587.3561,344708
19427,324585,324587.3561,344712
19428,324591,324687.3561,344720
19429,324597,324687.3561,344724
19430,324603,324687.3561,344732
19431,324610,324687.3561,344740
19432,324616,324687.3561,344744
19433,324622,324687.3561,344752
19434,324628,324687.3561,344760
19435,324635,324687.3561,344764
19436,324641,324687.3561,344772
19437,324647,324687.3561,344780
19438,324653,324687.3561,344784
19439,324659,324687.3561,344792
19440,324666,324687.3561,344796
19441,324672,324687.3561,344804
19442,324678,324687.3561,344812
19443,324684,324687.3561,344816
19444,324691,324787.3561,344824
19445,324697,324787.3561,344828
19446,324703,324787.3561,344836
19447,324709,324787.3561,344844
19448,324715,324787.3561,344848
19449,324722,324787.3561,344856
19450,324728,324787.3561,344864
19451,324734,324787.3561,344868
19452,324740,324787.3561,344876
19453,324747,324787.3561,344884
19454,324753,324787.3561,344888
19455,324759,324787.3561,344896
19456,324765,324787.3561,344900
19457,324771,324787.3561,344908
19458,324778,324787.3561,344916
19459,324784,324787.3561,344920
19460,324790,324887.3561,344928
19461,324796,324887.3561,344936
19462,324803,324887.3561,344940
19463,324809,324887.3561,344948
19464,324815,324887.3561,344952
19465,324821,324887.3561,344960
19466,324827,324887.3561,344968
19467,324834,324887.3561,344972
19468,324840,324887.3561,344980
19469,324846,324887.3561,344984
19470,324852,324887.3561,344992
19471,324859,324887.3561,345000
19472,324865,324887.3561,345004
19473,324871,324887.3561,345012
19474,324877,324887.3561,345020
19475,324884,324887.3561,345024
19476,324890,324987.3561,345032
19477,324896,324987.3561,345036
19478,324902,324987.3561,345044
19479,324908,324987.3561,345052
19480,324915,324987.3561,345056
19481,324921,324987.3561,345064
19482,324927,324987.3561,345068
19483,324933,324987.3561,345076
19484,324940,324987.3561,345084
19485,324946,324987.3561,345088
19486,324952,324987.3561,345096
19487,324958,324987.3561,345104
19488,324964,324987.3561,345108
19489,324971,324987.3561,345116
19490,324977,324987.3561,345120
19491,324983,324987.3561,345128
19492,324989,325087.3561,345136
19493,324996,325087.3561,345140
19494,325002,325087.3561,345148
19495,325008,325087.3561,345156
19496,325014,325087.3561,345160
19497,325020,325087.3561,345168
19498,325027,325087.3561,345172
19499,325033,325087.3561,345180
19500,325039,325087.3561,345188
19501,325045,325087.3561,345192
19502,325052,325087.3561,345200
19503,325058,325087.3561,345208
19504,325064,325087.3561,345212
19505,325070,325087.3561,345220
19506,325076,325087.3561,345224
19507,325083,325087.3561,345232
19508,325089,325187.3561,345240
19509,325095,325187.3561,345244
19510,325101,325187.3561,345252
19511,325108,325187.3561,345260
19512,325114,325187.3561,345264
19513,325120,325187.3561,345272
19514,325126,325187.3561,345280
19515,325132,325187.3561,345284
19516,325139,325187.3561,345292
19517,325145,325187.3561,345300
19518,325151,325187.3561,345304
19519,325157,325187.3561,345312
19520,325164,325187.3561,345316
19521,325170,325187.3561,345324
19522,325176,325187.3561,345332
19523,325182,325187.3561,345336
19524,325188,325287.3561,345344
19525,325195,325287.3561,345352
19526,325201,325287.3561,345356
19527,325207,325287.3561,345364
19528,325213,325287.3561,345372
19529,325220,325287.3561,345376
19530,325226,325287.3561,345384
19531,325232,325287.3561,345392
19532,325238,325287.3561,345396
19533,325244,325287.3561,345404
19534,325251,325287.3561,345408
19535,325257,325287.3561,345416
19536,325263,325287.3561,345424
19537,325269,325287.3561,345428
19538,325276,325287.3561,345436
19539,325282,325287.3561,345440
19540,325288,325387.3561,345448
19541,325294,325387.3561,345456
19542,325300,325387.3561,345460
19543,325307,325387.3561,345468
19544,325313,325387.3561,345476
19545,325319,325387.3561,345480
19546,325325,325387.3561,345488
19547,325332,325387.3561,345492
19548,325338,325387.3561,345500
19549,325344,325387.3561,345508
19550,325350,325387.3561,345512
19551,325356,325387.3561,345520
19552,325363,325387.3561,345524
19553,325369,325387.3561,345532
19554,325375,325387.3561,345540
19555,325381,325387.3561,345544
19556,325388,325487.3561,345552
19557,325394,325487.3561,345560
19558,325400,325487.3561,345564
19559,325406,325487.3561,345572
19560,325412,325487.3561,345576
19561,325419,325487.3561,345584
19562,325425,325487.3561,345592
19563,325431,325487.3561,345596
19564,325437,325487.3561,345604
19565,325444,325487.3561,345612
19566,325450,325487.3561,345616
19567,325456,325487.3561,345624
19568,325462,325487.3561,345628
19569,325468,325487.3561,345636
19570,325475,325487.3561,345644
19571,325481,325487.3561,345648
19572,325487,325487.3561,345656
19573,325493,325587.3561,345664
19574,325500,325587.3561,345668
19575,325506,325587.3561,345676
19576,325512,325587.3561,345680
19577,325518,325587.3561,345688
19578,325524,325587.3561,345696
19579,325531,325587.3561,345700
19580,325537,325587.3561,345708
19581,325543,325587.3561,345716
19582,325549,325587.3561,345720
19583,325556,325587.3561,345728
19584,325562,325587.3561,345736
19585,325568,325587.3561,345740
19586,325574,325587.3561,345748
19587,325581,325587.3561,345752
19588,325587,325587.3561,345760
19589,325593,325687.3561,345768
19590,325599,325687.3561,345772
19591,325605,325687.3561,345780
19592,325612,325687.3561,345788
19593,325618,325687.3561,345792
19594,325624,325687.3561,345800
19595,325630,325687.3561,345804
19596,325637,325687.3561,345812
19597,325643,325687.3561,345820
19598,325649,325687.3561,345824
19599,325655,325687.3561,345832
19600,325661,325687.3561,345836
19601,325668,325687.3561,345844
19602,325674,325687.3561,345852
19603,325680,325687.3561,345856
19604,325686,325687.3561,345864
19605,325693,325787.3561,345872
19606,325699,325787.3561,345876
19607,325705,325787.3561,345884
19608,325711,325787.3561,345888
19609,325717,325787.3561,345896
19610,325724,325787.3561,345904
19611,325730,325787.3561,345908
19612,325736,325787.3561,345916
19613,325742,325787.3561,345924
19614,325749,325787.3561,345928
19615,325755,325787.3561,345936
19616,325761,325787.3561,345944
19617,325767,325787.3561,345948
19618,325773,325787.3561,345956
19619,325780,325787.3561,345960
19620,325786,325787.3561,345968
19621,325792,325887.3561,345976
19622,325798,325887.3561,345980
19623,325805,325887.3561,345988
19624,325811,325887.3561,345992
19625,325817,325887.3561,346000
19626,325823,325887.3561,346008
19627,325829,325887.3561,346012
19628,325836,325887.3561,346020
19629,325842,325887.3561,346028
19630,325848,325887.3561,346032
19631,325854,325887.3561,346040
19632,325861,325887.3561,346044
19633,325867,325887.3561,346052
19634,325873,325887.3561,346060
19635,325879,325887.3561,346064
19636,325885,325887.3561,346072
19637,325892,325987.3561,346076
19638,325898,325987.3561,346084
19639,325904,325987.3561,346092
19640,325910,325987.3561,346096
19641,325917,325987.3561,346104
19642,325923,325987.3561,346108
19643,325929,325987.3561,346116
19644,325935,325987.3561,346124
19645,325941,325987.3561,346128
19646,325948,325987.3561,346136
19647,325954,325987.3561,346140
19648,325960,325987.3561,346148
19649,325966,325987.3561,346156
19650,325973,325987.3561,346160
19651,325979,325987.3561,346168
19652,325985,325987.3561,346172
19653,325991,326087.3561,346180
19654,325997,326087.3561,346184
19655,326004,326087.3561,346192
19656,326010,326087.3561,346200
19657,326016,326087.3561,346204
19658,326022,326087.3561,346212
19659,326029,326087.3561,346216
19660,326035,326087.3561,346224
19661,326041,326087.3561,346232
19662,326047,326087.3561,346236
19663,326053,326087.3561,346244
19664,326060,326087.3561,346248
19665,326066,326087.3561,346256
19666,326072,326087.3561,346264
19667,326078,326087.3561,346268
19668,326085,326087.3561,346276
19669,326091,326187.3561,346280
19670,326097,326187.3561,346288
19671,326103,326187.3561,346292
19672,326109,326187.3561,346300
19673,326116,326187.3561,346308
19674,326122,326187.3561,346312
19675,326128,326187.3561,346320
19676,326134,326187.3561,346324
19677,326141,326187.3561,346332
19678,326147,326187.3561,346340
19679,326153,326187.3561,346344
19680,326159,326187.3561,346352
19681,326165,326187.3561,346356
19682,326172,326187.3561,346364
19683,326178,326187.3561,346368
19684,326184,326187.3561,346376
19685,326190,326287.3561,346384
19686,326197,326287.3561,346388
19687,326203,326287.3561,346396
19688,326209,326287.3561,346400
19689,326215,326287.3561,346408
19690,326221,326287.3561,346416
19691,326228,326287.3561,346420
19692,326234,326287.3561,346428
19693,326240,326287.3561,346432
19694,326246,326287.3561,346440
19695,326253,326287.3561,346448
19696,326259,326287.3561,346452
19697,326265,326287.3561,346460
19698,326271,326287.3561,346464
19699,326277,326287.3561,346472
19700,326284,326287.3561,346480
19701,326290,326387.3561,346484
19702,326296,326387.3561,346492
19703,326302,326387.3561,346496
19704,326309,326387.3561,346504
19705,326315,326387.3561,346512
19706,326321,326387.3561,346516
19707,326327,326387.3561,346524
19708,326334,326387.3561,346528
19709,326340,326387.3561,346536
19710,326346,326387.3561,346540
19711,326352,326387.3561,346548
19712,326358,326387.3561,346552
19713,326365,326387.3561,346560
19714,326371,326387.3561,346568
19715,326377,326387.3561,346572
19716,326383,326387.3561,346580
19717,326390,326487.3561,346584
19718,326396,326487.3561,346592
19719,326402,326487.3561,346600
19720,326408,326487.3561,346604
19721,326414,326487.3561,346612
19722,326421,326487.3561,346616
19723,326427,326487.3561,346620
19724,326433,326487.3561,346628
19725,326439,326487.3561,346632
19726,326446,326487.3561,346640
19727,326452,326487.3561,346644
19728,326458,326487.3561,346652
