current_allocated_disk_space,unused_allocated_disk_space,total_downtime,predicted_disk_space
[137353.91123957],[23.83987216],[0.59183047],[137277.75111174]
[137353.91123957],[28.23178111],[0.59183047],[137282.14302069]
[137353.91123957],[32.62369006],[0.59183047],[137286.53492964]
[137353.91123957],[37.01559901],[0.59183047],[137290.92683859]
[137353.91123957],[41.40750796],[0.59183047],[137295.31874753]
[137353.91123957],[45.79941691],[0.59183047],[137299.71065648]
[137353.91123957],[50.19132586],[0.59183047],[137304.10256543]
[137353.91123957],[54.58323481],[0.59183047],[137308.49447438]
[137353.91123957],[58.97514376],[0.59183047],[137312.88638333]
[137353.91123957],[63.36705271],[0.59183047],[137317.27829228]
[137353.91123957],[67.75896165],[0.59183047],[137321.67020123]
[137353.91123957],[72.1508706],[0.59183047],[137326.06211018]
[137353.91123957],[76.54277955],[0.59183047],[137330.45401913]
[137353.91123957],[80.9346885],[0.59183047],[137334.84592808]
[137353.91123957],[85.32659745],[0.59183047],[137339.23783703]
[137353.91123957],[89.7185064],[0.59183047],[137343.62974597]
[137353.91123957],[94.11041535],[0.59183047],[137348.02165492]
[137353.91123957],[98.5023243],[0.59183047],[137352.41356387]
[137453.91123957],[97.10576675],[0.59240932],[137356.80547282]
[137453.91123957],[7.2861422],[0.59240932],[137361.19738177]
[137453.91123957],[11.67805115],[0.59240932],[137365.58929072]
[137453.91123957],[16.06996009],[0.59240932],[137369.98119967]
[137453.91123957],[20.46186904],[0.59240932],[137374.37310862]
[137453.91123957],[24.85377799],[0.59240932],[137378.76501757]
[137453.91123957],[29.24568694],[0.59240932],[137383.15692652]
[137453.91123957],[33.63759589],[0.59240932],[137387.54883546]
[137453.91123957],[38.02950484],[0.59240932],[137391.94074441]
[137453.91123957],[42.42141379],[0.59240932],[137396.33265336]
[137453.91123957],[46.81332274],[0.59240932],[137400.72456231]
[137453.91123957],[51.20523169],[0.59240932],[137405.11647126]
[137453.91123957],[55.59714064],[0.59240932],[137409.50838021]
[137453.91123957],[59.98904958],[0.59240932],[137413.90028916]
[137453.91123957],[64.38095853],[0.59240932],[137418.29219811]
[137453.91123957],[68.77286748],[0.59240932],[137422.68410706]
[137453.91123957],[73.16477643],[0.59240932],[137427.07601601]
[137453.91123957],[77.55668538],[0.59240932],[137431.46792495]
[137453.91123957],[81.94859433],[0.59240932],[137435.8598339]
[137453.91123957],[86.34050328],[0.59240932],[137440.25174285]
[137453.91123957],[90.73241223],[0.59240932],[137444.6436518]
[137453.91123957],[95.12432118],[0.59240932],[137449.03556075]
[137453.91123957],[99.51623013],[0.59240932],[137453.4274697]
[137553.91123957],[96.09186093],[0.59319095],[137457.81937865]
[137553.91123957],[8.30004802],[0.59319095],[137462.2112876]
[137553.91123957],[12.69195697],[0.59319095],[137466.60319655]
[137553.91123957],[17.08386592],[0.59319095],[137470.9951055]
[137553.91123957],[21.47577487],[0.59319095],[137475.38701445]
[137553.91123957],[25.86768382],[0.59319095],[137479.77892339]
[137553.91123957],[30.25959277],[0.59319095],[137484.17083234]
[137553.91123957],[34.65150172],[0.59319095],[137488.56274129]
[137553.91123957],[39.04341067],[0.59319095],[137492.95465024]
[137553.91123957],[43.43531962],[0.59319095],[137497.34655919]
[137553.91123957],[47.82722857],[0.59319095],[137501.73846814]
[137553.91123957],[52.21913751],[0.59319095],[137506.13037709]
[137553.91123957],[56.61104646],[0.59319095],[137510.52228604]
[137553.91123957],[61.00295541],[0.59319095],[137514.91419499]
[137553.91123957],[65.39486436],[0.59319095],[137519.30610394]
[137553.91123957],[69.78677331],[0.59319095],[137523.69801288]
[137553.91123957],[74.17868226],[0.59319095],[137528.08992183]
[137553.91123957],[78.57059121],[0.59319095],[137532.48183078]
[137553.91123957],[82.96250016],[0.59319095],[137536.87373973]
[137553.91123957],[87.35440911],[0.59319095],[137541.26564868]
[137553.91123957],[91.74631806],[0.59319095],[137545.65755763]
[137553.91123957],[96.138227],[0.59319095],[137550.04946658]
[137653.91123957],[99.46986405],[0.59329697],[137554.44137553]
[137653.91123957],[4.9220449],[0.59329697],[137558.83328448]
[137653.91123957],[9.31395385],[0.59329697],[137563.22519343]
[137653.91123957],[13.7058628],[0.59329697],[137567.61710238]
[137653.91123957],[18.09777175],[0.59329697],[137572.00901132]
[137653.91123957],[22.4896807],[0.59329697],[137576.40092027]
[137653.91123957],[26.88158965],[0.59329697],[137580.79282922]
[137653.91123957],[31.2734986],[0.59329697],[137585.18473817]
[137653.91123957],[35.66540755],[0.59329697],[137589.57664712]
[137653.91123957],[40.05731649],[0.59329697],[137593.96855607]
[137653.91123957],[44.44922544],[0.59329697],[137598.36046502]
[137653.91123957],[48.84113439],[0.59329697],[137602.75237397]
[137653.91123957],[53.23304334],[0.59329697],[137607.14428292]
[137653.91123957],[57.62495229],[0.59329697],[137611.53619187]
[137653.91123957],[62.01686124],[0.59329697],[137615.92810081]
[137653.91123957],[66.40877019],[0.59329697],[137620.32000976]
[137653.91123957],[70.80067914],[0.59329697],[137624.71191871]
[137653.91123957],[75.19258809],[0.59329697],[137629.10382766]
[137653.91123957],[79.58449704],[0.59329697],[137633.49573661]
[137653.91123957],[83.97640599],[0.59329697],[137637.88764556]
[137653.91123957],[88.36831493],[0.59329697],[137642.27955451]
[137653.91123957],[92.76022388],[0.59329697],[137646.67146346]
[137653.91123957],[97.15213283],[0.59329697],[137651.06337241]
[137753.91123957],[98.45595822],[0.59360578],[137655.45528136]
[137753.91123957],[5.93595073],[0.59360578],[137659.8471903]
[137753.91123957],[10.32785968],[0.59360578],[137664.23909925]
[137753.91123957],[14.71976863],[0.59360578],[137668.6310082]
[137753.91123957],[19.11167758],[0.59360578],[137673.02291715]
[137753.91123957],[23.50358653],[0.59360578],[137677.4148261]
[137753.91123957],[27.89549548],[0.59360578],[137681.80673505]
[137753.91123957],[32.28740442],[0.59360578],[137686.198644]
[137753.91123957],[36.67931337],[0.59360578],[137690.59055295]
[137753.91123957],[41.07122232],[0.59360578],[137694.9824619]
[137753.91123957],[45.46313127],[0.59360578],[137699.37437085]
[137753.91123957],[49.85504022],[0.59360578],[137703.7662798]
[137753.91123957],[54.24694917],[0.59360578],[137708.15818874]
[137753.91123957],[58.63885812],[0.59360578],[137712.55009769]
[137753.91123957],[63.03076707],[0.59360578],[137716.94200664]
[137753.91123957],[67.42267602],[0.59360578],[137721.33391559]
[137753.91123957],[71.81458497],[0.59360578],[137725.72582454]
[137753.91123957],[76.20649391],[0.59360578],[137730.11773349]
[137753.91123957],[80.59840286],[0.59360578],[137734.50964244]
[137753.91123957],[84.99031181],[0.59360578],[137738.90155139]
[137753.91123957],[89.38222076],[0.59360578],[137743.29346034]
[137753.91123957],[93.77412971],[0.59360578],[137747.68536929]
[137753.91123957],[98.16603866],[0.59360578],[137752.07727823]
[137853.91123957],[97.44205239],[0.59411737],[137756.46918718]
[137853.91123957],[6.94985656],[0.59411737],[137760.86109613]
[137853.91123957],[11.34176551],[0.59411737],[137765.25300508]
[137853.91123957],[15.73367446],[0.59411737],[137769.64491403]
[137853.91123957],[20.12558341],[0.59411737],[137774.03682298]
[137853.91123957],[24.51749235],[0.59411737],[137778.42873193]
[137853.91123957],[28.9094013],[0.59411737],[137782.82064088]
[137853.91123957],[33.30131025],[0.59411737],[137787.21254983]
[137853.91123957],[37.6932192],[0.59411737],[137791.60445878]
[137853.91123957],[42.08512815],[0.59411737],[137795.99636772]
[137853.91123957],[46.4770371],[0.59411737],[137800.38827667]
[137853.91123957],[50.86894605],[0.59411737],[137804.78018562]
[137853.91123957],[55.260855],[0.59411737],[137809.17209457]
[137853.91123957],[59.65276395],[0.59411737],[137813.56400352]
[137853.91123957],[64.0446729],[0.59411737],[137817.95591247]
[137853.91123957],[68.43658184],[0.59411737],[137822.34782142]
[137853.91123957],[72.82849079],[0.59411737],[137826.73973037]
[137853.91123957],[77.22039974],[0.59411737],[137831.13163932]
[137853.91123957],[81.61230869],[0.59411737],[137835.52354827]
[137853.91123957],[86.00421764],[0.59411737],[137839.91545722]
[137853.91123957],[90.39612659],[0.59411737],[137844.30736616]
[137853.91123957],[94.78803554],[0.59411737],[137848.69927511]
[137853.91123957],[99.17994449],[0.59411737],[137853.09118406]
[137953.91123957],[96.42814656],[0.59483174],[137857.48309301]
[137953.91123957],[7.96376239],[0.59483174],[137861.87500196]
[137953.91123957],[12.35567133],[0.59483174],[137866.26691091]
[137953.91123957],[16.74758028],[0.59483174],[137870.65881986]
[137953.91123957],[21.13948923],[0.59483174],[137875.05072881]
[137953.91123957],[25.53139818],[0.59483174],[137879.44263776]
[137953.91123957],[29.92330713],[0.59483174],[137883.83454671]
[137953.91123957],[34.31521608],[0.59483174],[137888.22645565]
[137953.91123957],[38.70712503],[0.59483174],[137892.6183646]
[137953.91123957],[43.09903398],[0.59483174],[137897.01027355]
[137953.91123957],[47.49094293],[0.59483174],[137901.4021825]
[137953.91123957],[51.88285188],[0.59483174],[137905.79409145]
[137953.91123957],[56.27476083],[0.59483174],[137910.1860004]
[137953.91123957],[60.66666977],[0.59483174],[137914.57790935]
[137953.91123957],[65.05857872],[0.59483174],[137918.9698183]
[137953.91123957],[69.45048767],[0.59483174],[137923.36172725]
[137953.91123957],[73.84239662],[0.59483174],[137927.7536362]
[137953.91123957],[78.23430557],[0.59483174],[137932.14554514]
[137953.91123957],[82.62621452],[0.59483174],[137936.53745409]
[137953.91123957],[87.01812347],[0.59483174],[137940.92936304]
[137953.91123957],[91.41003242],[0.59483174],[137945.32127199]
[137953.91123957],[95.80194137],[0.59483174],[137949.71318094]
[138053.91123957],[99.80614968],[0.59487051],[137954.10508989]
[138053.91123957],[4.58575926],[0.59487051],[137958.49699884]
[138053.91123957],[8.97766821],[0.59487051],[137962.88890779]
[138053.91123957],[13.36957716],[0.59487051],[137967.28081674]
[138053.91123957],[17.76148611],[0.59487051],[137971.67272569]
[138053.91123957],[22.15339506],[0.59487051],[137976.06463464]
[138053.91123957],[26.54530401],[0.59487051],[137980.45654358]
[138053.91123957],[30.93721296],[0.59487051],[137984.84845253]
[138053.91123957],[35.32912191],[0.59487051],[137989.24036148]
[138053.91123957],[39.72103086],[0.59487051],[137993.63227043]
[138053.91123957],[44.11293981],[0.59487051],[137998.02417938]
[138053.91123957],[48.50484876],[0.59487051],[138002.41608833]
[138053.91123957],[52.8967577],[0.59487051],[138006.80799728]
[138053.91123957],[57.28866665],[0.59487051],[138011.19990623]
[138053.91123957],[61.6805756],[0.59487051],[138015.59181518]
[138053.91123957],[66.07248455],[0.59487051],[138019.98372413]
[138053.91123957],[70.4643935],[0.59487051],[138024.37563307]
[138053.91123957],[74.85630245],[0.59487051],[138028.76754202]
[138053.91123957],[79.2482114],[0.59487051],[138033.15945097]
[138053.91123957],[83.64012035],[0.59487051],[138037.55135992]
[138053.91123957],[88.0320293],[0.59487051],[138041.94326887]
[138053.91123957],[92.42393825],[0.59487051],[138046.33517782]
[138053.91123957],[96.81584719],[0.59487051],[138050.72708677]
[138153.91123957],[98.79224386],[0.59511206],[138055.11899572]
[138153.91123957],[5.59966509],[0.59511206],[138059.51090467]
[138153.91123957],[9.99157404],[0.59511206],[138063.90281362]
[138153.91123957],[14.38348299],[0.59511206],[138068.29472256]
[138153.91123957],[18.77539194],[0.59511206],[138072.68663151]
[138153.91123957],[23.16730089],[0.59511206],[138077.07854046]
[138153.91123957],[27.55920984],[0.59511206],[138081.47044941]
[138153.91123957],[31.95111879],[0.59511206],[138085.86235836]
[138153.91123957],[36.34302774],[0.59511206],[138090.25426731]
[138153.91123957],[40.73493668],[0.59511206],[138094.64617626]
[138153.91123957],[45.12684563],[0.59511206],[138099.03808521]
[138153.91123957],[49.51875458],[0.59511206],[138103.42999416]
[138153.91123957],[53.91066353],[0.59511206],[138107.82190311]
[138153.91123957],[58.30257248],[0.59511206],[138112.21381206]
[138153.91123957],[62.69448143],[0.59511206],[138116.605721]
[138153.91123957],[67.08639038],[0.59511206],[138120.99762995]
[138153.91123957],[71.47829933],[0.59511206],[138125.3895389]
[138153.91123957],[75.87020828],[0.59511206],[138129.78144785]
[138153.91123957],[80.26211723],[0.59511206],[138134.1733568]
[138153.91123957],[84.65402618],[0.59511206],[138138.56526575]
[138153.91123957],[89.04593512],[0.59511206],[138142.9571747]
[138153.91123957],[93.43784407],[0.59511206],[138147.34908365]
[138153.91123957],[97.82975302],[0.59511206],[138151.7409926]
[138253.91123957],[97.77833803],[0.59555639],[138156.13290155]
[138253.91123957],[6.61357092],[0.59555639],[138160.52481049]
[138253.91123957],[11.00547987],[0.59555639],[138164.91671944]
[138253.91123957],[15.39738882],[0.59555639],[138169.30862839]
[138253.91123957],[19.78929777],[0.59555639],[138173.70053734]
[138253.91123957],[24.18120672],[0.59555639],[138178.09244629]
[138253.91123957],[28.57311567],[0.59555639],[138182.48435524]
[138253.91123957],[32.96502461],[0.59555639],[138186.87626419]
[138253.91123957],[37.35693356],[0.59555639],[138191.26817314]
[138253.91123957],[41.74884251],[0.59555639],[138195.66008209]
[138253.91123957],[46.14075146],[0.59555639],[138200.05199104]
[138253.91123957],[50.53266041],[0.59555639],[138204.44389998]
[138253.91123957],[54.92456936],[0.59555639],[138208.83580893]
[138253.91123957],[59.31647831],[0.59555639],[138213.22771788]
[138253.91123957],[63.70838726],[0.59555639],[138217.61962683]
[138253.91123957],[68.10029621],[0.59555639],[138222.01153578]
[138253.91123957],[72.49220516],[0.59555639],[138226.40344473]
[138253.91123957],[76.8841141],[0.59555639],[138230.79535368]
[138253.91123957],[81.27602305],[0.59555639],[138235.18726263]
[138253.91123957],[85.667932],[0.59555639],[138239.57917158]
[138253.91123957],[90.05984095],[0.59555639],[138243.97108053]
[138253.91123957],[94.4517499],[0.59555639],[138248.36298948]
[138253.91123957],[98.84365885],[0.59555639],[138252.75489842]
[138353.91123957],[96.7644322],[0.59620351],[138257.14680737]
[138353.91123957],[7.62747675],[0.59620351],[138261.53871632]
[138353.91123957],[12.0193857],[0.59620351],[138265.93062527]
[138353.91123957],[16.41129465],[0.59620351],[138270.32253422]
[138353.91123957],[20.8032036],[0.59620351],[138274.71444317]
[138353.91123957],[25.19511254],[0.59620351],[138279.10635212]
[138353.91123957],[29.58702149],[0.59620351],[138283.49826107]
[138353.91123957],[33.97893044],[0.59620351],[138287.89017002]
[138353.91123957],[38.37083939],[0.59620351],[138292.28207897]
[138353.91123957],[42.76274834],[0.59620351],[138296.67398791]
[138353.91123957],[47.15465729],[0.59620351],[138301.06589686]
[138353.91123957],[51.54656624],[0.59620351],[138305.45780581]
[138353.91123957],[55.93847519],[0.59620351],[138309.84971476]
[138353.91123957],[60.33038414],[0.59620351],[138314.24162371]
[138353.91123957],[64.72229309],[0.59620351],[138318.63353266]
[138353.91123957],[69.11420203],[0.59620351],[138323.02544161]
[138353.91123957],[73.50611098],[0.59620351],[138327.41735056]
[138353.91123957],[77.89801993],[0.59620351],[138331.80925951]
[138353.91123957],[82.28992888],[0.59620351],[138336.20116846]
[138353.91123957],[86.68183783],[0.59620351],[138340.5930774]
[138353.91123957],[91.07374678],[0.59620351],[138344.98498635]
[138353.91123957],[95.46565573],[0.59620351],[138349.3768953]
[138353.91123957],[99.85756468],[0.59620351],[138353.76880425]
[138453.91123957],[95.75052637],[0.5970534],[138358.1607132]
[138453.91123957],[8.64138258],[0.5970534],[138362.55262215]
[138453.91123957],[13.03329152],[0.5970534],[138366.9445311]
[138453.91123957],[17.42520047],[0.5970534],[138371.33644005]
[138453.91123957],[21.81710942],[0.5970534],[138375.728349]
[138453.91123957],[26.20901837],[0.5970534],[138380.12025795]
[138453.91123957],[30.60092732],[0.5970534],[138384.5121669]
[138453.91123957],[34.99283627],[0.5970534],[138388.90407584]
[138453.91123957],[39.38474522],[0.5970534],[138393.29598479]
[138453.91123957],[43.77665417],[0.5970534],[138397.68789374]
[138453.91123957],[48.16856312],[0.5970534],[138402.07980269]
[138453.91123957],[52.56047207],[0.5970534],[138406.47171164]
[138453.91123957],[56.95238102],[0.5970534],[138410.86362059]
[138453.91123957],[61.34428996],[0.5970534],[138415.25552954]
[138453.91123957],[65.73619891],[0.5970534],[138419.64743849]
[138453.91123957],[70.12810786],[0.5970534],[138424.03934744]
[138453.91123957],[74.52001681],[0.5970534],[138428.43125639]
[138453.91123957],[78.91192576],[0.5970534],[138432.82316533]
[138453.91123957],[83.30383471],[0.5970534],[138437.21507428]
[138453.91123957],[87.69574366],[0.5970534],[138441.60698323]
[138453.91123957],[92.08765261],[0.5970534],[138445.99889218]
[138453.91123957],[96.47956156],[0.5970534],[138450.39080113]
[138553.91123957],[99.12852949],[0.5972277],[138454.78271008]
[138553.91123957],[5.26337945],[0.5972277],[138459.17461903]
[138553.91123957],[9.6552884],[0.5972277],[138463.56652798]
[138553.91123957],[14.04719735],[0.5972277],[138467.95843693]
[138553.91123957],[18.4391063],[0.5972277],[138472.35034588]
[138553.91123957],[22.83101525],[0.5972277],[138476.74225482]
[138553.91123957],[27.2229242],[0.5972277],[138481.13416377]
[138553.91123957],[31.61483315],[0.5972277],[138485.52607272]
[138553.91123957],[36.0067421],[0.5972277],[138489.91798167]
[138553.91123957],[40.39865105],[0.5972277],[138494.30989062]
[138553.91123957],[44.79056],[0.5972277],[138498.70179957]
[138553.91123957],[49.18246894],[0.5972277],[138503.09370852]
[138553.91123957],[53.57437789],[0.5972277],[138507.48561747]
[138553.91123957],[57.96628684],[0.5972277],[138511.87752642]
[138553.91123957],[62.35819579],[0.5972277],[138516.26943537]
[138553.91123957],[66.75010474],[0.5972277],[138520.66134432]
[138553.91123957],[71.14201369],[0.5972277],[138525.05325326]
[138553.91123957],[75.53392264],[0.5972277],[138529.44516221]
[138553.91123957],[79.92583159],[0.5972277],[138533.83707116]
[138553.91123957],[84.31774054],[0.5972277],[138538.22898011]
[138553.91123957],[88.70964949],[0.5972277],[138542.62088906]
[138553.91123957],[93.10155844],[0.5972277],[138547.01279801]
[138553.91123957],[97.49346738],[0.5972277],[138551.40470696]
[138653.91123957],[98.11462367],[0.59760477],[138555.79661591]
[138653.91123957],[6.27728528],[0.59760477],[138560.18852486]
[138653.91123957],[10.66919423],[0.59760477],[138564.58043381]
[138653.91123957],[15.06110318],[0.59760477],[138568.97234275]
[138653.91123957],[19.45301213],[0.59760477],[138573.3642517]
[138653.91123957],[23.84492108],[0.59760477],[138577.75616065]
[138653.91123957],[28.23683003],[0.59760477],[138582.1480696]
[138653.91123957],[32.62873898],[0.59760477],[138586.53997855]
[138653.91123957],[37.02064793],[0.59760477],[138590.9318875]
[138653.91123957],[41.41255687],[0.59760477],[138595.32379645]
[138653.91123957],[45.80446582],[0.59760477],[138599.7157054]
[138653.91123957],[50.19637477],[0.59760477],[138604.10761435]
[138653.91123957],[54.58828372],[0.59760477],[138608.4995233]
[138653.91123957],[58.98019267],[0.59760477],[138612.89143224]
[138653.91123957],[63.37210162],[0.59760477],[138617.28334119]
[138653.91123957],[67.76401057],[0.59760477],[138621.67525014]
[138653.91123957],[72.15591952],[0.59760477],[138626.06715909]
[138653.91123957],[76.54782847],[0.59760477],[138630.45906804]
[138653.91123957],[80.93973742],[0.59760477],[138634.85097699]
[138653.91123957],[85.33164636],[0.59760477],[138639.24288594]
[138653.91123957],[89.72355531],[0.59760477],[138643.63479489]
[138653.91123957],[94.11546426],[0.59760477],[138648.02670384]
[138653.91123957],[98.50737321],[0.59760477],[138652.41861279]
[138753.91123957],[97.10071784],[0.59818463],[138656.81052174]
[138753.91123957],[7.29119111],[0.59818463],[138661.20243068]
[138753.91123957],[11.68310006],[0.59818463],[138665.59433963]
[138753.91123957],[16.07500901],[0.59818463],[138669.98624858]
[138753.91123957],[20.46691796],[0.59818463],[138674.37815753]
[138753.91123957],[24.85882691],[0.59818463],[138678.77006648]
[138753.91123957],[29.25073586],[0.59818463],[138683.16197543]
[138753.91123957],[33.6426448],[0.59818463],[138687.55388438]
[138753.91123957],[38.03455375],[0.59818463],[138691.94579333]
[138753.91123957],[42.4264627],[0.59818463],[138696.33770228]
[138753.91123957],[46.81837165],[0.59818463],[138700.72961123]
[138753.91123957],[51.2102806],[0.59818463],[138705.12152017]
[138753.91123957],[55.60218955],[0.59818463],[138709.51342912]
[138753.91123957],[59.9940985],[0.59818463],[138713.90533807]
[138753.91123957],[64.38600745],[0.59818463],[138718.29724702]
[138753.91123957],[68.7779164],[0.59818463],[138722.68915597]
[138753.91123957],[73.16982535],[0.59818463],[138727.08106492]
[138753.91123957],[77.56173429],[0.59818463],[138731.47297387]
[138753.91123957],[81.95364324],[0.59818463],[138735.86488282]
[138753.91123957],[86.34555219],[0.59818463],[138740.25679177]
[138753.91123957],[90.73746114],[0.59818463],[138744.64870072]
[138753.91123957],[95.12937009],[0.59818463],[138749.04060966]
[138753.91123957],[99.52127904],[0.59818463],[138753.43251861]
[138853.91123957],[96.08681201],[0.59896727],[138757.82442756]
[138853.91123957],[8.30509694],[0.59896727],[138762.21633651]
[138853.91123957],[12.69700589],[0.59896727],[138766.60824546]
[138853.91123957],[17.08891484],[0.59896727],[138771.00015441]
[138853.91123957],[21.48082378],[0.59896727],[138775.39206336]
[138853.91123957],[25.87273273],[0.59896727],[138779.78397231]
[138853.91123957],[30.26464168],[0.59896727],[138784.17588126]
[138853.91123957],[34.65655063],[0.59896727],[138788.56779021]
[138853.91123957],[39.04845958],[0.59896727],[138792.95969916]
[138853.91123957],[43.44036853],[0.59896727],[138797.3516081]
[138853.91123957],[47.83227748],[0.59896727],[138801.74351705]
[138853.91123957],[52.22418643],[0.59896727],[138806.135426]
[138853.91123957],[56.61609538],[0.59896727],[138810.52733495]
[138853.91123957],[61.00800433],[0.59896727],[138814.9192439]
[138853.91123957],[65.39991328],[0.59896727],[138819.31115285]
[138853.91123957],[69.79182222],[0.59896727],[138823.7030618]
[138853.91123957],[74.18373117],[0.59896727],[138828.09497075]
[138853.91123957],[78.57564012],[0.59896727],[138832.4868797]
[138853.91123957],[82.96754907],[0.59896727],[138836.87878865]
[138853.91123957],[87.35945802],[0.59896727],[138841.27069759]
[138853.91123957],[91.75136697],[0.59896727],[138845.66260654]
[138853.91123957],[96.14327592],[0.59896727],[138850.05451549]
[138953.91123957],[99.46481513],[0.5990743],[138854.44642444]
[138953.91123957],[4.92709382],[0.5990743],[138858.83833339]
[138953.91123957],[9.31900277],[0.5990743],[138863.23024234]
[138953.91123957],[13.71091171],[0.5990743],[138867.62215129]
[138953.91123957],[18.10282066],[0.5990743],[138872.01406024]
[138953.91123957],[22.49472961],[0.5990743],[138876.40596919]
[138953.91123957],[26.88663856],[0.5990743],[138880.79787814]
[138953.91123957],[31.27854751],[0.5990743],[138885.18978708]
[138953.91123957],[35.67045646],[0.5990743],[138889.58169603]
[138953.91123957],[40.06236541],[0.5990743],[138893.97360498]
[138953.91123957],[44.45427436],[0.5990743],[138898.36551393]
[138953.91123957],[48.84618331],[0.5990743],[138902.75742288]
[138953.91123957],[53.23809226],[0.5990743],[138907.14933183]
[138953.91123957],[57.6300012],[0.5990743],[138911.54124078]
[138953.91123957],[62.02191015],[0.5990743],[138915.93314973]
[138953.91123957],[66.4138191],[0.5990743],[138920.32505868]
[138953.91123957],[70.80572805],[0.5990743],[138924.71696763]
[138953.91123957],[75.197637],[0.5990743],[138929.10887658]
[138953.91123957],[79.58954595],[0.5990743],[138933.50078552]
[138953.91123957],[83.9814549],[0.5990743],[138937.89269447]
[138953.91123957],[88.37336385],[0.5990743],[138942.28460342]
[138953.91123957],[92.7652728],[0.5990743],[138946.67651237]
[138953.91123957],[97.15718175],[0.5990743],[138951.06842132]
[139053.91123957],[98.4509093],[0.59938412],[138955.46033027]
[139053.91123957],[5.94099964],[0.59938412],[138959.85223922]
[139053.91123957],[10.33290859],[0.59938412],[138964.24414817]
[139053.91123957],[14.72481754],[0.59938412],[138968.63605712]
[139053.91123957],[19.11672649],[0.59938412],[138973.02796607]
[139053.91123957],[23.50863544],[0.59938412],[138977.41987501]
[139053.91123957],[27.90054439],[0.59938412],[138981.81178396]
[139053.91123957],[32.29245334],[0.59938412],[138986.20369291]
[139053.91123957],[36.68436229],[0.59938412],[138990.59560186]
[139053.91123957],[41.07627124],[0.59938412],[138994.98751081]
[139053.91123957],[45.46818019],[0.59938412],[138999.37941976]
[139053.91123957],[49.86008913],[0.59938412],[139003.77132871]
[139053.91123957],[54.25199808],[0.59938412],[139008.16323766]
[139053.91123957],[58.64390703],[0.59938412],[139012.55514661]
[139053.91123957],[63.03581598],[0.59938412],[139016.94705556]
[139053.91123957],[67.42772493],[0.59938412],[139021.33896451]
[139053.91123957],[71.81963388],[0.59938412],[139025.73087345]
[139053.91123957],[76.21154283],[0.59938412],[139030.1227824]
[139053.91123957],[80.60345178],[0.59938412],[139034.51469135]
[139053.91123957],[84.99536073],[0.59938412],[139038.9066003]
[139053.91123957],[89.38726968],[0.59938412],[139043.29850925]
[139053.91123957],[93.77917862],[0.59938412],[139047.6904182]
[139053.91123957],[98.17108757],[0.59938412],[139052.08232715]
[139153.91123957],[97.43700348],[0.59989672],[139056.4742361]
[139153.91123957],[6.95490547],[0.59989672],[139060.86614505]
[139153.91123957],[11.34681442],[0.59989672],[139065.258054]
[139153.91123957],[15.73872337],[0.59989672],[139069.64996294]
[139153.91123957],[20.13063232],[0.59989672],[139074.04187189]
[139153.91123957],[24.52254127],[0.59989672],[139078.43378084]
[139153.91123957],[28.91445022],[0.59989672],[139082.82568979]
[139153.91123957],[33.30635917],[0.59989672],[139087.21759874]
[139153.91123957],[37.69826812],[0.59989672],[139091.60950769]
[139153.91123957],[42.09017706],[0.59989672],[139096.00141664]
[139153.91123957],[46.48208601],[0.59989672],[139100.39332559]
[139153.91123957],[50.87399496],[0.59989672],[139104.78523454]
[139153.91123957],[55.26590391],[0.59989672],[139109.17714349]
[139153.91123957],[59.65781286],[0.59989672],[139113.56905243]
[139153.91123957],[64.04972181],[0.59989672],[139117.96096138]
[139153.91123957],[68.44163076],[0.59989672],[139122.35287033]
[139153.91123957],[72.83353971],[0.59989672],[139126.74477928]
[139153.91123957],[77.22544866],[0.59989672],[139131.13668823]
[139153.91123957],[81.61735761],[0.59989672],[139135.52859718]
[139153.91123957],[86.00926655],[0.59989672],[139139.92050613]
[139153.91123957],[90.4011755],[0.59989672],[139144.31241508]
[139153.91123957],[94.79308445],[0.59989672],[139148.70432403]
[139153.91123957],[99.1849934],[0.59989672],[139153.09623298]
[139253.91123957],[96.42309765],[0.6006121],[139157.48814193]
[139253.91123957],[7.9688113],[0.6006121],[139161.88005087]
[139253.91123957],[12.36072025],[0.6006121],[139166.27195982]
[139253.91123957],[16.7526292],[0.6006121],[139170.66386877]
[139253.91123957],[21.14453815],[0.6006121],[139175.05577772]
[139253.91123957],[25.5364471],[0.6006121],[139179.44768667]
[139253.91123957],[29.92835604],[0.6006121],[139183.83959562]
[139253.91123957],[34.32026499],[0.6006121],[139188.23150457]
[139253.91123957],[38.71217394],[0.6006121],[139192.62341352]
[139253.91123957],[43.10408289],[0.6006121],[139197.01532247]
[139253.91123957],[47.49599184],[0.6006121],[139201.40723142]
[139253.91123957],[51.88790079],[0.6006121],[139205.79914036]
[139253.91123957],[56.27980974],[0.6006121],[139210.19104931]
[139253.91123957],[60.67171869],[0.6006121],[139214.58295826]
[139253.91123957],[65.06362764],[0.6006121],[139218.97486721]
[139253.91123957],[69.45553659],[0.6006121],[139223.36677616]
[139253.91123957],[73.84744554],[0.6006121],[139227.75868511]
[139253.91123957],[78.23935448],[0.6006121],[139232.15059406]
[139253.91123957],[82.63126343],[0.6006121],[139236.54250301]
[139253.91123957],[87.02317238],[0.6006121],[139240.93441196]
[139253.91123957],[91.41508133],[0.6006121],[139245.32632091]
[139253.91123957],[95.80699028],[0.6006121],[139249.71822985]
