current_allocated_disk_space,unused_allocated_disk_space,total_downtime,original_value
111208,3327.3,22,107880.7
111208,3039.39,22,108168.61
111208,2828.055,22,108379.945
111208,2613.7,22,108594.3
111208,2460.8,22,108747.2
111208,2285.516,22,108922.484
111208,2064.82,22,109143.18
111208,1805.15,22,109402.85
111208,1518.76,22,109689.24
111208,1307.25,22,109900.75
111208,1091.81,22,110116.19
111208,845.99,22,110362.01
111208,572.5,22,110635.5
111208,371.8,22,110836.2
111208,165.836,22,111042.164
111208,19.24,22,111188.76
116208,151.664,23,111359.664
116208,4630.55,23,111577.45
116208,4373.03,23,111834.97
116208,4088.37,23,112119.63
116208,3878.47,23,112329.53
116208,3664.75,23,112543.25
116208,3420.17,23,112787.83
116208,3147.02,23,113060.98
116208,2946.11,23,113261.89
116208,2739.13,23,113468.87
116208,2591.53,23,113616.47
116208,2419.87,23,113788.13
116208,2109.695,23,114098.305
116208,1845.734,23,114362.266
116208,1585.99,23,114622.01
116208,1401.49,23,114806.51
116208,1205.945,23,115002.055
116208,1064.57,23,115143.43
116208,804.29,23,115403.71
116208,580.71,23,115627.29
116208,348.38,23,115859.62
116208,181.18,23,116026.82
121208,3.8,24,116211.8
121208,4676.87,24,116531.13
121208,4406.64,24,116801.36
121208,4143.69,24,117064.31
121208,3958.33,24,117249.67
121208,3763.945,24,117444.055
121208,3532.76,24,117675.24
121208,3269.164,24,117938.836
121208,3075.13,24,118132.87
121208,2874.24,24,118333.76
121208,2730.9,24,118477.1
121208,2562.1,24,118645.9
121208,2344.85,24,118863.15
121208,2086.516,24,119121.484
121208,1800.13,24,119407.87
121208,1588.62,24,119619.38
121208,1373.65,24,119834.35
121208,1128.03,24,120079.97
121208,853.8,24,120354.2
121208,652.125,24,120555.875
121208,444.984,24,120763.016
121208,297.67,24,120910.33
121208,126.805,24,121081.195
126208,91.2,25,121299.2
126208,4650.555,25,121557.445
126208,4364.53,25,121843.47
126208,4153.48,25,122054.52
126208,3939.49,25,122268.51
126208,3694.61,25,122513.39
126208,3420.945,25,122787.055
126208,3219.805,25,122988.195
126208,3013.16,25,123194.84
126208,2866.36,25,123341.64
126208,2695.92,25,123512.08
126208,2478.21,25,123729.79
126208,2219.89,25,123988.11
126208,2026.06,25,124181.94
126208,1821.58,25,124386.42
126208,1581.29,25,124626.71
126208,1308.78,25,124899.22
126208,1014.18,25,125193.82
126208,798.836,25,125409.164
126208,583.45,25,125624.55
126208,431.58,25,125776.42
126208,258.766,25,125949.234
126208,40.18,25,126167.82
131208,218.08,26,126426.08
131208,4588.95,26,126619.05
131208,4386.51,26,126821.49
131208,4148.734,26,127059.266
131208,3878.445,26,127329.555
131208,3585.32,26,127622.68
131208,3371.03,26,127836.97
131208,3156.336,26,128051.664
131208,3004.27,26,128203.73
131208,2830.055,26,128377.945
131208,2610.28,26,128597.72
131208,2350.77,26,128857.23
131208,2155.99,26,129052.01
131208,1950.95,26,129257.05
131208,1711.1,26,129496.9
131208,1532.305,26,129675.695
131208,1246.125,26,129961.875
131208,1005.69,26,130202.31
131208,763.44,26,130444.56
131208,591.586,26,130616.414
131208,404.65,26,130803.35
131208,176.66,26,131031.34
136208,88.44,27,131296.44
136208,4713.19,27,131494.81
136208,4505.9,27,131702.1
136208,4264.4,27,131943.6
136208,3991.81,27,132216.19
136208,3697.58,27,132510.42
136208,3483.19,27,132724.81
136208,3269.34,27,132938.66
136208,3119.44,27,133088.56
136208,2948.05,27,133259.95
136208,2730.67,27,133477.33
136208,2472.56,27,133735.44
136208,2278.5,27,133929.5
136208,2073.42,27,134134.58
136208,1831.56,27,134376.44
136208,1650.27,27,134557.73
136208,1361.7,27,134846.3
136208,1119.33,27,135088.67
136208,875.84,27,135332.16
136208,703.33,27,135504.67
136208,517.34,27,135690.66
136208,290.56,27,135917.44
136208,26.17,27,136181.83
141208,264.9,28,136472.9
141208,4520.53,28,136687.47
141208,4304.48,28,136903.52
141208,4152.16,28,137055.84
141208,3886.22,28,137321.78
141208,3659.58,28,137548.42
141208,3426.47,28,137781.53
141208,3260.38,28,137947.62
141208,3078.64,28,138129.36
141208,2853.83,28,138354.17
141208,2590.86,28,138617.14
141208,2300.17,28,138907.83
141208,2085.2,28,139122.8
141208,1868.48,28,139339.52
141208,1714.52,28,139493.48
141208,1446.83,28,139761.17
141208,1218.19,28,139989.81
141208,983.17,28,140224.83
141208,815.45,28,140392.55
141208,631.77,28,140576.23
141208,405.52,28,140802.48
141208,141.02,28,141066.98
146208,150.88,29,141358.88
146208,4633.69,29,141574.31
146208,4417.62,29,141790.38
146208,4264.94,29,141943.06
146208,3998.42,29,142209.58
146208,3770.98,29,142437.02
146208,3537.14,29,142670.86
146208,3370.62,29,142837.38
146208,3188.27,29,143019.73
146208,3056.55,29,143151.45
146208,2801.08,29,143406.92
146208,2483.27,29,143724.73
146208,2238.86,29,143969.14
146208,1999.62,29,144208.38
146208,1830.67,29,144377.33
146208,1553.69,29,144654.31
146208,1319.36,29,144888.64
146208,1082.27,29,145125.73
146208,915.44,29,145292.56
146208,734.45,29,145473.55
146208,604.78,29,145603.22
146208,351.42,29,145856.58
146208,35.98,29,146172.02
151208,205.36,30,146413.36
151208,4559.06,30,146648.94
151208,4394.11,30,146813.89
151208,4120.14,30,147087.86
151208,3888.23,30,147319.77
151208,3652.11,30,147555.89
151208,3485.22,30,147722.78
151208,3303.48,30,147904.52
151208,3173.08,30,148034.92
151208,2919.53,30,148288.47
151208,2698,30,148510
151208,2465.98,30,148742.02
151208,2204.89,30,149003.11
151208,2011.44,30,149196.56
151208,1715.47,30,149492.53
151208,1468.83,30,149739.17
151208,1224.31,30,149983.69
151208,1053.27,30,150154.73
151208,870.23,30,150337.77
151208,740.14,30,150467.86
151208,486.98,30,150721.02
151208,265.66,30,150942.34
151208,33.5,30,151174.5
156208,227.78,31,151435.78
156208,4579.31,31,151628.69
156208,4284.36,31,151923.64
156208,4038.5,31,152169.5
156208,3794.66,31,152413.34
156208,3623.98,31,152584.02
156208,3441.5,31,152766.5
156208,3312.2,31,152895.8
156208,3061.05,31,153146.95
156208,2841.7,31,153366.3
156208,2611.19,31,153596.81
156208,2351,31,153857
156208,2158.28,31,154049.72
156208,1863.12,31,154344.88
156208,1616.88,31,154591.12
156208,1372.5,31,154835.5
156208,1201.64,31,155006.36
156208,1018.84,31,155189.16
156208,889.02,31,155318.98
156208,636.05,31,155571.95
156208,414.39,31,155793.61
156208,181.73,31,156026.27
161208,80.02,32,156288.02
161208,4726.39,32,156481.61
161208,4430.1,32,156777.9
161208,4182.55,32,157025.45
161208,3936.7,32,157271.3
161208,3764.8,32,157443.2
161208,3581.28,32,157626.72
161208,3450.94,32,157757.06
161208,3197.44,32,158010.56
161208,2975.22,32,158232.78
161208,2741.7,32,158466.3
161208,2479.22,32,158728.78
161208,2285.2,32,158922.8
161208,1988.69,32,159219.31
161208,1740.92,32,159467.08
161208,1495.19,32,159712.81
161208,1323.44,32,159884.56
161208,1140.58,32,160067.42
161208,1011.28,32,160196.72
161208,758.6,32,160449.4
161208,537.06,32,160670.94
161208,304.48,32,160903.52
161208,137.11,32,161070.89
166208,46.89,33,161254.89
166208,4630.31,33,161577.69
166208,4352.7,33,161855.3
166208,4083.05,33,162124.95
166208,3895.05,33,162312.95
166208,3702.2,33,162505.8
166208,3567.55,33,162640.45
166208,3312.62,33,162895.38
166208,3091,33,163117
166208,2860.06,33,163347.94
166208,2695.39,33,163512.61
166208,2514.3,33,163693.7
166208,2288.53,33,163919.47
166208,2022.17,33,164185.83
166208,1727.31,33,164480.69
166208,1509.97,33,164698.03
166208,1293.86,33,164914.14
166208,1143.28,33,165064.72
166208,878.38,33,165329.62
166208,650.72,33,165557.28
166208,416.23,33,165791.77
166208,155.08,33,166052.92
171208,36.27,34,166244.27
171208,4765.77,34,166442.23
171208,4531.77,34,166676.23
171208,4263.69,34,166944.31
171208,4065.25,34,167142.75
171208,3861.4,34,167346.6
171208,3717.94,34,167490.06
171208,3551.34,34,167656.66
171208,3239.42,34,167968.58
171208,2967.34,34,168240.66
171208,2700.16,34,168507.84
171208,2512.92,34,168695.08
171208,2320,34,168888
171208,2089.72,34,169118.28
171208,1823.28,34,169384.72
171208,1625.88,34,169582.12
171208,1422.72,34,169785.28
171208,1279.92,34,169928.08
171208,1113.83,34,170094.17
171208,802.03,34,170405.97
171208,529.7,34,170678.3
171208,262.2,34,170945.8
171208,74.78,34,171133.22
176208,118.23,35,171326.23
176208,4746.73,35,171461.27
176208,4490.73,35,171717.27
176208,4171.66,35,172036.34
176208,3927.36,35,172280.64
176208,3691.23,35,172516.77
176208,3528.4,35,172679.6
176208,3256.9,35,172951.1
176208,3026.36,35,173181.64
176208,2792.25,35,173415.75
176208,2628.38,35,173579.62
176208,2450.8,35,173757.2
176208,2324.23,35,173883.77
176208,2071.7,35,174136.3
176208,1847.66,35,174360.34
176208,1611.3,35,174596.7
176208,1345.02,35,174862.98
176208,1147.55,35,175060.45
176208,847.77,35,175360.23
176208,597.19,35,175610.81
176208,349.47,35,175858.53
176208,177.61,35,176030.39
181208,4.03,36,176212.03
181208,4868.8,36,176339.2
181208,4617.47,36,176590.53
181208,4395.67,36,176812.33
181208,4162.27,36,177045.73
181208,3898.98,36,177309.02
181208,3704.34,36,177503.66
181208,3502.45,36,177705.55
181208,3264.19,36,177943.81
181208,2991.14,36,178216.86
181208,2788.78,36,178419.22
181208,2582.52,36,178625.48
181208,2438.25,36,178769.75
181208,2176.19,36,179031.81
181208,1948.53,36,179259.47
181208,1712.47,36,179495.53
181208,1448.92,36,179759.08
181208,1255.34,36,179952.66
181208,1055.42,36,180152.58
181208,819.22,36,180388.78
181208,547.95,36,180660.05
181208,346.98,36,180861.02
181208,142.02,36,181065.98
186208,0.55,37,181208.55
186208,4739.9,37,181468.1
186208,4514.9,37,181693.1
186208,4280.89,37,181927.11
186208,4114.39,37,182093.61
186208,3932.72,37,182275.28
186208,3706.58,37,182501.42
186208,3438.98,37,182769.02
186208,3141.64,37,183066.36
186208,2922.16,37,183285.84
186208,2705.06,37,183502.94
186208,2554.89,37,183653.11
186208,2290.27,37,183917.73
186208,2061.84,37,184146.16
186208,1826.58,37,184381.42
186208,1660.5,37,184547.5
186208,1480.36,37,184727.64
186208,1256.1,37,184951.9
186208,990.16,37,185217.84
186208,694.42,37,185513.58
186208,476.55,37,185731.45
186208,261.25,37,185946.75
186208,112.98,37,186095.02
191208,54.11,38,186262.11
191208,4730.06,38,186477.94
191208,4468.64,38,186739.36
191208,4270.56,38,186937.44
191208,4064.02,38,187143.98
191208,3820.73,38,187387.27
191208,3542.67,38,187665.33
191208,3239.83,38,187968.17
191208,3018.94,38,188189.06
191208,2803.42,38,188404.58
191208,2656.77,38,188551.23
191208,2492.25,38,188715.75
191208,2278.98,38,188929.02
191208,2020.06,38,189187.94
191208,1727.9,38,189480.1
191208,1511.64,38,189696.36
191208,1296.67,38,189911.33
191208,1147.92,38,190060.08
191208,883.77,38,190324.23
191208,654.89,38,190553.11
191208,418.95,38,190789.05
191208,252.17,38,190955.83
191208,71.67,38,191136.33
196208,153.1,39,191361.1
196208,4580.12,39,191627.88
196208,4282.9,39,191925.1
196208,4063.58,39,192144.42
196208,3847.03,39,192360.97
196208,3697.98,39,192510.02
196208,3434.77,39,192773.23
196208,3207.48,39,193000.52
196208,2973.23,39,193234.77
196208,2808.23,39,193399.77
196208,2629.6,39,193578.4
196208,2406.42,39,193801.58
196208,2140.33,39,194067.67
196208,1940.14,39,194267.86
196208,1733.64,39,194474.36
196208,1491.47,39,194716.53
196208,1311.4,39,194896.6
196208,1022.03,39,195185.97
196208,776.06,39,195431.94
196208,529.78,39,195678.22
196208,358.4,39,195849.6
196208,177.06,39,196030.94
201208,46.58,40,196254.58
201208,4688.7,40,196519.3
201208,4490.83,40,196717.17
201208,4286.77,40,196921.23
201208,4046.86,40,197161.14
201208,3868.6,40,197339.4
201208,3580.53,40,197627.47
201208,3335.22,40,197872.78
201208,3089.38,40,198118.62
201208,2918.11,40,198289.89
201208,2736.92,40,198471.08
201208,2610.4,40,198597.6
201208,2358.08,40,198849.92
201208,2133.55,40,199074.45
201208,1897.22,40,199310.78
201208,1631.16,40,199576.84
201208,1434.89,40,199773.11
201208,1135.73,40,200072.27
201208,884.45,40,200323.55
201208,636.05,40,200571.95
201208,464.98,40,200743.02
201208,285.58,40,200922.42
201208,64.48,40,201143.52
206208,198.06,41,201406.06
206208,4605.89,41,201602.11
206208,4403.39,41,201804.61
206208,4261.83,41,201946.17
206208,4097.23,41,202110.77
206208,3880.1,41,202327.9
206208,3614.83,41,202593.17
206208,3315.23,41,202892.77
206208,3092.47,41,203115.53
206208,2873.03,41,203334.97
206208,2625.03,41,203582.97
206208,2346.69,41,203861.31
206208,2143.34,41,204064.66
206208,1939.52,41,204268.48
206208,1800.39,41,204407.61
206208,1640.05,41,204567.95
206208,1427.64,41,204780.36
206208,1166.62,41,205041.38
206208,870.22,41,205337.78
206208,649.78,41,205558.22
206208,432.02,41,205775.98
206208,184.88,41,206023.12
211208,93.19,42,206301.19
211208,4703.45,42,206504.55
211208,4499.56,42,206708.44
211208,4360.34,42,206847.66
211208,4199.97,42,207008.03
211208,3987.42,42,207220.58
211208,3726.05,42,207481.95
211208,3429.16,42,207778.84
211208,3208.34,42,207999.66
