Date_time,CPU,Memory_Bytes,Disk_Usage,,Ref_Date_time
1629306802,2.82E+13,2597613568,88940,,27232
1629306804,2.82E+13,2516140032,88944,,27234
1629306805,2.82E+13,2516180992,88948,,27235
1629306806,2.82E+13,2516275200,88956,,27236
1629306807,2.82E+13,2516131840,88960,,27237
1629306809,2.82E+13,2516082688,88964,,27239
1629306810,2.82E+13,2516180992,88968,,27240
1629306811,2.82E+13,2516094976,88972,,27241
1629306812,2.82E+13,2585554944,88976,,27242
1629306813,2.82E+13,2535841792,88980,,27243
1629306815,2.82E+13,2601127936,88984,,27245
1629306816,2.82E+13,2516017152,88988,,27246
1629306817,2.82E+13,2515959808,88992,,27247
1629306818,2.82E+13,2516082688,88996,,27248
1629306820,2.82E+13,2515980288,89000,,27250
1629306821,2.82E+13,2516144128,89004,,27251
1629306822,2.82E+13,2568495104,89008,,27252
1629306823,2.82E+13,2516090880,89012,,27253
1629306824,2.82E+13,2516111360,89016,,27254
1629306826,2.82E+13,2516082688,89020,,27256
1629306827,2.82E+13,2516156416,89024,,27257
1629306828,2.82E+13,2516119552,89028,,27258
1629306829,2.82E+13,2516086784,89032,,27259
1629306830,2.82E+13,2515988480,89036,,27260
1629306832,2.82E+13,2547515392,89040,,27262
1629306833,2.82E+13,2603614208,89044,,27263
1629306834,2.82E+13,2516107264,89048,,27264
1629306835,2.82E+13,2516152320,89052,,27265
1629306836,2.82E+13,2516156416,89056,,27266
1629306838,2.82E+13,2516160512,89060,,27268
1629306839,2.82E+13,2516250624,89064,,27269
1629306840,2.82E+13,2516054016,89068,,27270
1629306841,2.82E+13,2521440256,89072,,27271
1629306842,2.82E+13,2597064704,89076,,27272
1629306844,2.82E+13,2551300096,89084,,27274
1629306845,2.82E+13,2516271104,89088,,27275
1629306846,2.82E+13,2516197376,89092,,27276
1629306848,2.82E+13,2516213760,89096,,27278
1629306849,2.82E+13,2516344832,89100,,27279
1629306850,2.82E+13,2516176896,89104,,27280
1629306851,2.82E+13,2516111360,89108,,27281
1629306852,2.82E+13,2590027776,89116,,27282
1629306854,2.82E+13,2516377600,89120,,27284
1629306855,2.82E+13,2516295680,89124,,27285
1629306856,2.82E+13,2516287488,89128,,27286
1629306857,2.82E+13,2516197376,89132,,27287
1629306858,2.82E+13,2516258816,89136,,27288
1629306860,2.82E+13,2516414464,89140,,27290
1629306861,2.82E+13,2516373504,89144,,27291
1629306862,2.82E+13,2575826944,89148,,27292
1629306863,2.82E+13,2516434944,89152,,27293
1629306864,2.82E+13,2516426752,89156,,27294
1629306865,2.82E+13,2516381696,89160,,27295
1629306867,2.82E+13,2516242432,89164,,27297
1629306868,2.82E+13,2516160512,89168,,27298
1629306869,2.82E+13,2516258816,89172,,27299
1629306870,2.82E+13,2516197376,89180,,27300
1629306871,2.82E+13,2522763264,89184,,27301
1629306872,2.82E+13,2591150080,89184,,27302
1629306874,2.82E+13,2558476288,89188,,27304
1629306875,2.82E+13,2516189184,89196,,27305
1629306876,2.82E+13,2516246528,89200,,27306
1629306877,2.82E+13,2516246528,89204,,27307
1629306879,2.82E+13,2516385792,89208,,27309
1629306880,2.82E+13,2516336640,89212,,27310
1629306881,2.82E+13,2516275200,89216,,27311
1629306882,2.82E+13,2584322048,89220,,27312
1629306883,2.82E+13,2602426368,89224,,27313
1629306888,2.82E+13,2516238336,89232,,27318
1629306889,2.82E+13,2516254720,89236,,27319
1629306890,2.82E+13,2516340736,89240,,27320
1629306892,2.82E+13,2516258816,89244,,27322
1629306893,2.82E+13,2588708864,89252,,27323
1629306894,2.82E+13,2516303872,89256,,27324
1629306896,2.82E+13,2516393984,89260,,27326
1629306897,2.83E+13,2516393984,89264,,27327
1629306898,2.83E+13,2516066304,89268,,27328
1629306899,2.83E+13,2516430848,89276,,27329
1629306900,2.83E+13,2516291584,89276,,27330
1629306902,2.83E+13,2516389888,89284,,27332
1629306903,2.83E+13,2569281536,89288,,27333
1629306904,2.83E+13,2518081536,89292,,27334
1629306905,2.83E+13,2588463104,89296,,27335
1629306907,2.83E+13,2516283392,89300,,27337
1629306908,2.83E+13,2516348928,89308,,27338
1629306909,2.83E+13,2516230144,89312,,27339
1629306910,2.83E+13,2516389888,89316,,27340
1629306912,2.83E+13,2516463616,89320,,27342
1629306913,2.83E+13,2573893632,89324,,27343
1629306914,2.83E+13,2603134976,89332,,27344
1629306916,2.83E+13,2516647936,89336,,27346
1629306917,2.83E+13,2516537344,89340,,27347
1629306918,2.83E+13,2516258816,89348,,27348
1629306920,2.83E+13,2516373504,89352,,27350
1629306921,2.83E+13,2516393984,89356,,27351
1629306922,2.83E+13,2516287488,89360,,27352
1629306923,2.83E+13,2586226688,89364,,27353
1629306925,2.83E+13,2516443136,89368,,27355
1629306926,2.83E+13,2516332544,89376,,27356
1629306927,2.83E+13,2516475904,89380,,27357
1629306928,2.83E+13,2517479424,90092,,27358
1629306930,2.83E+13,2517241856,90096,,27360
1629306931,2.83E+13,2517037056,90100,,27361
1629306932,2.83E+13,2529267712,90104,,27362
1629306934,2.83E+13,2594775040,90112,,27364
1629306935,2.83E+13,2556547072,90116,,27365
1629306936,2.83E+13,2604154880,90120,,27366
1629306938,2.83E+13,2517372928,90124,,27368
1629306939,2.83E+13,2517348352,90132,,27369
1629306940,2.83E+13,2517417984,90136,,27370
1629306941,2.83E+13,2517188608,90140,,27371
1629306943,2.83E+13,2544128000,90144,,27373
1629306944,2.83E+13,2589671424,90148,,27374
1629306945,2.83E+13,2517438464,90152,,27375
1629306946,2.83E+13,2517311488,90156,,27376
1629306948,2.83E+13,2517233664,90164,,27378
1629306949,2.83E+13,2517213184,90168,,27379
1629306950,2.83E+13,2517340160,90172,,27380
1629306952,2.83E+13,2517250048,90176,,27382
1629306953,2.83E+13,2552516608,90180,,27383
1629306954,2.83E+13,2605187072,90184,,27384
1629306955,2.83E+13,2517180416,90188,,27385
1629306957,2.83E+13,2517389312,90192,,27387
1629306958,2.83E+13,2517299200,90200,,27388
1629306959,2.83E+13,2517262336,90204,,27389
1629306960,2.83E+13,2517180416,90208,,27390
1629306961,2.83E+13,2517323776,90212,,27391
1629306963,2.83E+13,2549669888,90216,,27393
1629306964,2.83E+13,2598404096,90220,,27394
1629306965,2.83E+13,2584096768,90224,,27395
1629306967,2.83E+13,2517606400,90232,,27397
1629306968,2.83E+13,2517528576,90236,,27398
1629306969,2.83E+13,2517557248,90240,,27399
1629306970,2.83E+13,2517499904,90244,,27400
1629306972,2.83E+13,2517499904,90248,,27402
1629306973,2.83E+13,2563657728,90252,,27403
1629306974,2.83E+13,2604732416,90256,,27404
1629306975,2.83E+13,2517544960,90260,,27405
1629306977,2.83E+13,2517442560,90268,,27407
1629306978,2.83E+13,2517434368,90272,,27408
1629306979,2.83E+13,2517241856,90276,,27409
1629306981,2.83E+13,2517454848,90280,,27411
1629306982,2.83E+13,2517225472,90284,,27412
1629306983,2.83E+13,2586071040,90288,,27413
1629306985,2.83E+13,2517602304,90296,,27415
1629306986,2.83E+13,2517487616,90300,,27416
1629306987,2.83E+13,2517405696,90304,,27417
1629306988,2.83E+13,2517499904,90308,,27418
1629306990,2.83E+13,2517622784,90312,,27420
1629306991,2.83E+13,2517450752,90316,,27421
1629306992,2.83E+13,2518818816,90324,,27422
1629306993,2.83E+13,2590117888,90328,,27423
1629306995,2.83E+13,2544734208,90332,,27425
1629306996,2.83E+13,2599235584,90336,,27426
1629306997,2.83E+13,2517544960,90340,,27427
1629306998,2.83E+13,2517549056,90344,,27428
1629307000,2.83E+13,2517491712,90352,,27430
1629307001,2.83E+13,2517409792,90356,,27431
1629307002,2.83E+13,2519011328,90360,,27432
1629307003,2.83E+13,2590576640,90364,,27433
1629307005,2.83E+13,2517803008,90368,,27435
1629307006,2.83E+13,2517798912,90372,,27436
1629307007,2.83E+13,2517819392,90380,,27437
1629307009,2.83E+13,2517856256,90384,,27439
1629307010,2.83E+13,2517614592,90388,,27440
1629307011,2.83E+13,2517651456,90392,,27441
1629307012,2.83E+13,2524561408,90396,,27442
1629307013,2.83E+13,2590146560,90400,,27443
1629307015,2.83E+13,2517663744,90404,,27445
1629307016,2.83E+13,2517835776,90408,,27446
1629307017,2.83E+13,2517745664,90412,,27447
1629307018,2.83E+13,2517848064,90416,,27448
1629307020,2.83E+13,2517856256,90416,,27450
1629307021,2.83E+13,2517749760,90420,,27451
1629307022,2.83E+13,2563178496,90420,,27452
1629307024,2.83E+13,2601152512,90424,,27454
1629307026,2.83E+13,2560843776,90424,,27456
1629307027,2.83E+13,2598273024,90424,,27457
1629307029,2.83E+13,2517549056,90424,,27459
1629307031,2.83E+13,2517884928,90428,,27461
1629307032,2.83E+13,2550497280,90428,,27462
1629307034,2.83E+13,2595602432,90428,,27464
1629307036,2.83E+13,2517889024,90432,,27466
1629307038,2.83E+13,2517692416,90432,,27468
1629307039,2.83E+13,2517790720,90436,,27469
1629307041,2.83E+13,2517729280,90436,,27471
1629307042,2.83E+13,2572165120,90436,,27472
1629307044,2.83E+13,2604077056,90440,,27474
1629307046,2.83E+13,2517819392,90440,,27476
1629307048,2.83E+13,2517823488,90440,,27478
1629307050,2.83E+13,2517843968,90444,,27480
1629307051,2.83E+13,2517786624,90444,,27481
1629307053,2.83E+13,2583719936,90444,,27483
1629307055,2.84E+13,2578149376,90448,,27485
1629307057,2.84E+13,2603622400,90448,,27487
1629307059,2.84E+13,2517696512,90448,,27489
1629307061,2.84E+13,2517807104,90448,,27491
1629307062,2.84E+13,2558943232,90452,,27492
1629307064,2.84E+13,2602123264,90452,,27494
1629307067,2.84E+13,2517729280,90452,,27497
1629307068,2.84E+13,2517372928,90452,,27498
1629307070,2.84E+13,2517643264,90456,,27500
1629307071,2.84E+13,2517651456,90456,,27501
1629307073,2.84E+13,2587254784,90456,,27503
1629307075,2.84E+13,2605383680,90460,,27505
1629307077,2.84E+13,2517811200,90460,,27507
1629307079,2.84E+13,2517700608,90460,,27509
1629307080,2.84E+13,2517622784,90464,,27510
1629307082,2.84E+13,2524872704,90464,,27512
1629307083,2.84E+13,2602569728,90464,,27513
1629307086,2.84E+13,2575798272,90468,,27516
1629307088,2.84E+13,2598297600,90468,,27518
1629307090,2.84E+13,2517827584,90468,,27520
1629307091,2.84E+13,2517540864,90468,,27521
1629307093,2.84E+13,2585862144,90472,,27523
1629307095,2.84E+13,2605154304,90472,,27525
1629307097,2.84E+13,2517766144,90472,,27527
1629307098,2.84E+13,2517495808,90476,,27528
1629307100,2.84E+13,2517786624,90476,,27530
1629307101,2.84E+13,2517819392,90476,,27531
1629307103,2.84E+13,2587693056,90480,,27533
1629307105,2.84E+13,2602131456,90480,,27535
1629307107,2.84E+13,2517913600,90480,,27537
1629307108,2.84E+13,2517757952,90484,,27538
1629307110,2.84E+13,2518028288,90484,,27540
1629307111,2.84E+13,2517938176,90484,,27541
1629307113,2.84E+13,2587049984,90488,,27543
1629307115,2.84E+13,2568138752,90488,,27545
1629307117,2.84E+13,2602598400,90488,,27547
1629307119,2.84E+13,2517807104,90488,,27549
1629307121,2.84E+13,2517733376,90492,,27551
1629307122,2.84E+13,2555023360,90492,,27552
1629307124,2.84E+13,2599583744,90492,,27554
1629307126,2.84E+13,2517692416,90496,,27556
1629307127,2.84E+13,2517737472,90496,,27557
1629307129,2.84E+13,2517856256,90496,,27559
1629307130,2.84E+13,2517823488,90500,,27560
1629307132,2.84E+13,2524065792,90500,,27562
1629307133,2.84E+13,2587480064,90500,,27563
1629307136,2.84E+13,2517835776,90504,,27566
1629307137,2.84E+13,2517925888,90504,,27567
1629307139,2.84E+13,2517655552,90504,,27569
1629307140,2.84E+13,2517835776,90508,,27570
1629307142,2.84E+13,2523607040,90508,,27572
1629307143,2.84E+13,2596462592,90508,,27573
1629307146,2.84E+13,2589274112,90512,,27576
1629307148,2.84E+13,2518196224,90512,,27578
1629307150,2.84E+13,2517798912,90512,,27580
1629307151,2.84E+13,2517630976,90512,,27581
1629307153,2.84E+13,2587566080,90516,,27583
1629307155,2.84E+13,2517565440,90516,,27585
1629307157,2.84E+13,2517741568,90516,,27587
1629307158,2.84E+13,2517807104,90520,,27588
1629307160,2.84E+13,2517590016,90520,,27590
1629307162,2.84E+13,2526228480,90524,,27592
1629307163,2.84E+13,2585841664,90524,,27593
1629307165,2.84E+13,2517827584,90524,,27595
1629307167,2.84E+13,2517860352,90524,,27597
1629307169,2.84E+13,2517749760,90528,,27599
1629307170,2.84E+13,2517913600,90528,,27600
1629307172,2.84E+13,2519449600,90532,,27602
1629307173,2.84E+13,2615111680,90532,,27603
1629307176,2.85E+13,2590900224,90532,,27606
1629307178,2.85E+13,2604818432,90532,,27608
1629307180,2.85E+13,2517458944,90532,,27610
1629307182,2.85E+13,2525634560,90536,,27612
1629307184,2.85E+13,2588426240,90536,,27614
1629307186,2.85E+13,2517778432,90536,,27616
1629307187,2.85E+13,2517913600,90540,,27617
1629307189,2.85E+13,2517860352,90540,,27619
1629307191,2.85E+13,2518024192,90540,,27621
1629307192,2.85E+13,2538119168,90544,,27622
1629307194,2.85E+13,2598907904,90544,,27624
1629307196,2.85E+13,2517966848,90544,,27626
1629307197,2.85E+13,2517815296,90544,,27627
1629307199,2.85E+13,2517843968,90548,,27629
1629307201,2.85E+13,2517938176,90548,,27631
1629307202,2.85E+13,2530086912,90552,,27632
1629307203,2.85E+13,2590683136,90552,,27633
1629307206,2.85E+13,2577448960,90552,,27636
1629307208,2.85E+13,2602676224,90552,,27638
1629307210,2.85E+13,2517987328,90556,,27640
1629307211,2.85E+13,2518011904,90556,,27641
1629307213,2.85E+13,2566213632,90556,,27643
1629307214,2.85E+13,2605314048,90556,,27644
1629307217,2.85E+13,2517852160,90560,,27647
1629307218,2.85E+13,2517864448,90560,,27648
1629307219,2.85E+13,2517856256,90560,,27649
1629307221,2.85E+13,2517884928,90564,,27651
1629307222,2.85E+13,2551939072,90564,,27652
1629307224,2.85E+13,2599276544,90564,,27654
1629307226,2.85E+13,2517938176,90568,,27656
1629307228,2.85E+13,2518335488,91048,,27658
1629307230,2.85E+13,2518724608,91276,,27660
1629307231,2.85E+13,2518827008,91276,,27661
1629307233,2.85E+13,2589044736,91280,,27663
1629307235,2.85E+13,2571579392,91280,,27665
1629307238,2.85E+13,2605928448,91280,,27668
1629307240,2.85E+13,2518614016,91280,,27670
1629307241,2.85E+13,2518646784,91280,,27671
1629307243,2.85E+13,2589188096,91284,,27673
1629307245,2.85E+13,2518417408,91284,,27675
1629307247,2.85E+13,2518482944,91284,,27677
1629307249,2.85E+13,2518806528,91288,,27679
1629307250,2.85E+13,2518802432,91288,,27680
1629307252,2.85E+13,2529304576,91288,,27682
1629307254,2.85E+13,2590162944,91288,,27684
1629307256,2.85E+13,2518581248,91292,,27686
1629307257,2.85E+13,2518478848,91292,,27687
1629307259,2.85E+13,2518609920,91292,,27689
1629307261,2.85E+13,2518458368,91296,,27691
1629307262,2.85E+13,2577883136,91296,,27692
1629307265,2.85E+13,2586079232,91296,,27695
1629307267,2.85E+13,2604535808,91296,,27697
1629307269,2.85E+13,2518704128,91300,,27699
1629307271,2.85E+13,2518503424,91300,,27701
1629307272,2.85E+13,2550980608,91300,,27702
1629307274,2.85E+13,2606227456,91300,,27704
1629307276,2.85E+13,2518401024,91304,,27706
1629307278,2.85E+13,2518413312,91304,,27708
1629307280,2.85E+13,2518474752,91304,,27710
1629307281,2.85E+13,2518523904,91308,,27711
1629307283,2.85E+13,2587254784,91308,,27713
1629307285,2.85E+13,2604204032,91308,,27715
1629307287,2.85E+13,2518568960,91308,,27717
1629307289,2.85E+13,2518691840,91312,,27719
1629307290,2.85E+13,2518372352,91312,,27720
1629307292,2.85E+13,2548396032,91316,,27722
1629307293,2.85E+13,2600312832,91320,,27723
1629307294,2.85E+13,2586681344,91324,,27724
1629307296,2.85E+13,2518540288,91328,,27726
1629307297,2.85E+13,2518589440,91332,,27727
1629307298,2.85E+13,2518736896,91340,,27728
1629307300,2.85E+13,2518315008,91340,,27730
1629307301,2.85E+13,2518605824,91348,,27731
1629307302,2.85E+13,2575319040,91352,,27732
1629307304,2.85E+13,2594480128,91356,,27734
1629307305,2.85E+13,2518581248,91360,,27735
1629307306,2.85E+13,2518528000,91364,,27736
1629307307,2.85E+13,2518515712,91368,,27737
1629307309,2.85E+13,2518523904,91372,,27739
1629307310,2.85E+13,2518605824,91376,,27740
1629307311,2.85E+13,2524340224,91380,,27741
1629307312,2.86E+13,2590334976,91384,,27742
1629307314,2.86E+13,2518605824,91392,,27744
1629307315,2.86E+13,2518740992,91396,,27745
1629307316,2.86E+13,2518560768,91400,,27746
1629307317,2.86E+13,2518704128,91404,,27747
1629307319,2.86E+13,2518732800,91412,,27749
1629307320,2.86E+13,2518622208,91416,,27750
1629307321,2.86E+13,2546724864,91420,,27751
1629307323,2.86E+13,2602287104,91424,,27753
1629307324,2.86E+13,2585542656,91428,,27754
1629307325,2.86E+13,2604216320,91436,,27755
1629307327,2.86E+13,2518597632,91440,,27757
1629307328,2.86E+13,2518867968,91444,,27758
1629307329,2.86E+13,2519007232,91448,,27759
1629307330,2.86E+13,2518921216,91452,,27760
1629307332,2.86E+13,2546036736,91456,,27762
1629307333,2.86E+13,2607489024,91460,,27763
1629307334,2.86E+13,2518863872,91468,,27764
1629307335,2.86E+13,2518855680,91472,,27765
1629307337,2.86E+13,2518708224,91476,,27767
1629307338,2.86E+13,2518654976,91480,,27768
1629307339,2.86E+13,2518523904,91484,,27769
1629307340,2.86E+13,2518642688,91488,,27770
1629307341,2.86E+13,2543267840,91496,,27771
1629307343,2.86E+13,2604195840,91500,,27773
1629307344,2.86E+13,2518880256,91504,,27774
1629307345,2.86E+13,2518769664,91508,,27775
1629307347,2.86E+13,2518630400,91512,,27777
1629307348,2.86E+13,2518843392,91520,,27778
1629307349,2.86E+13,2518691840,91524,,27779
1629307350,2.86E+13,2518831104,91528,,27780
1629307351,2.86E+13,2533986304,91532,,27781
1629307353,2.86E+13,2592829440,91536,,27783
1629307354,2.86E+13,2574516224,91540,,27784
1629307355,2.86E+13,2519031808,91548,,27785
1629307357,2.86E+13,2519171072,91552,,27787
1629307358,2.86E+13,2519101440,91556,,27788
1629307359,2.86E+13,2518777856,91560,,27789
1629307361,2.86E+13,2519031808,91564,,27791
1629307362,2.86E+13,2565525504,91568,,27792
1629307363,2.86E+13,2518609920,91576,,27793
1629307364,2.86E+13,2518843392,91580,,27794
1629307366,2.86E+13,2518794240,91584,,27796
1629307367,2.86E+13,2519003136,91588,,27797
1629307368,2.86E+13,2518745088,91592,,27798
1629307369,2.86E+13,2518900736,91596,,27799
1629307371,2.86E+13,2518831104,91604,,27801
1629307372,2.86E+13,2571796480,91608,,27802
1629307373,2.86E+13,2518994944,91612,,27803
1629307374,2.86E+13,2519076864,91616,,27804
1629307376,2.86E+13,2518945792,91620,,27806
1629307377,2.86E+13,2518892544,91624,,27807
1629307378,2.86E+13,2518908928,91628,,27808
1629307379,2.86E+13,2518892544,91636,,27809
1629307381,2.86E+13,2518958080,91640,,27811
1629307382,2.86E+13,2554310656,91644,,27812
1629307383,2.86E+13,2614513664,91648,,27813
1629307385,2.86E+13,2590621696,91652,,27815
1629307386,2.86E+13,2518769664,91656,,27816
1629307387,2.86E+13,2518921216,91660,,27817
1629307388,2.86E+13,2519195648,91668,,27818
1629307390,2.86E+13,2519060480,91672,,27820
1629307391,2.86E+13,2520842240,91676,,27821
1629307392,2.86E+13,2588327936,91680,,27822
1629307394,2.86E+13,2518859776,91684,,27824
1629307395,2.86E+13,2518925312,91688,,27825
1629307396,2.86E+13,2518814720,91696,,27826
1629307398,2.86E+13,2518945792,91700,,27828
1629307399,2.86E+13,2519142400,91704,,27829
1629307400,2.86E+13,2519130112,91708,,27830
1629307402,2.86E+13,2542931968,91712,,27832
1629307403,2.86E+13,2602831872,91716,,27833
1629307404,2.86E+13,2519150592,91724,,27834
1629307406,2.86E+13,2519162880,91728,,27836
1629307407,2.86E+13,2518974464,91732,,27837
1629307408,2.86E+13,2519134208,91736,,27838
1629307409,2.86E+13,2519220224,91740,,27839
1629307411,2.86E+13,2519089152,91744,,27841
1629307412,2.86E+13,2552999936,91748,,27842
1629307413,2.86E+13,2603188224,91752,,27843
1629307414,2.86E+13,2588876800,91756,,27844
1629307416,2.86E+13,2519089152,91760,,27846
1629307417,2.86E+13,2519232512,91768,,27847
1629307418,2.86E+13,2518872064,91772,,27848
1629307420,2.86E+13,2519101440,91776,,27850
1629307421,2.86E+13,2519023616,91780,,27851
1629307422,2.86E+13,2588835840,91784,,27852
1629307424,2.86E+13,2519113728,91788,,27854
1629307425,2.86E+13,2519040000,91792,,27855
1629307426,2.86E+13,2519228416,91796,,27856
1629307427,2.86E+13,2519097344,91800,,27857
1629307429,2.86E+13,2518888448,91804,,27859
1629307430,2.86E+13,2519056384,91812,,27860
1629307431,2.86E+13,2535129088,91816,,27861
1629307433,2.86E+13,2590228480,91820,,27863
1629307434,2.86E+13,2518831104,91824,,27864
1629307435,2.86E+13,2518810624,91828,,27865
1629307437,2.86E+13,2519072768,91832,,27867
1629307438,2.86E+13,2519076864,91840,,27868
1629307439,2.86E+13,2519195648,91844,,27869
1629307441,2.86E+13,2519228416,91848,,27871
1629307442,2.86E+13,2563981312,91852,,27872
1629307443,2.86E+13,2613473280,91856,,27873
1629307445,2.86E+13,2586681344,91860,,27875
1629307446,2.86E+13,2519126016,91864,,27876
1629307447,2.86E+13,2519056384,91868,,27877
1629307448,2.86E+13,2519162880,91872,,27878
1629307450,2.86E+13,2518859776,91880,,27880
1629307451,2.86E+13,2519154688,91884,,27881
1629307452,2.86E+13,2588352512,91888,,27882
1629307453,2.86E+13,2519121920,91892,,27883
1629307455,2.86E+13,2519166976,91896,,27885
1629307456,2.86E+13,2519175168,91900,,27886
1629307457,2.86E+13,2519093248,91908,,27887
1629307458,2.86E+13,2518945792,91912,,27888
1629307460,2.86E+13,2518839296,91916,,27890
1629307461,2.86E+13,2519146496,91920,,27891
1629307462,2.86E+13,2590056448,91924,,27892
1629307463,2.86E+13,2519060480,91928,,27893
1629307465,2.86E+13,2519101440,91932,,27895
1629307466,2.86E+13,2519011328,91936,,27896
1629307467,2.86E+13,2519306240,91944,,27897
1629307468,2.86E+13,2519228416,91948,,27898
1629307470,2.86E+13,2519216128,91952,,27900
1629307471,2.86E+13,2519269376,91956,,27901
1629307472,2.86E+13,2569043968,91960,,27902
1629307473,2.86E+13,2530504704,91964,,27903
1629307475,2.86E+13,2594287616,91968,,27905
1629307476,2.86E+13,2519310336,91976,,27906
1629307477,2.86E+13,2519158784,91980,,27907
1629307479,2.86E+13,2519166976,91984,,27909
1629307480,2.86E+13,2519318528,91988,,27910
1629307481,2.86E+13,2519347200,91992,,27911
1629307482,2.86E+13,2589290496,91996,,27912
1629307483,2.87E+13,2519334912,92000,,27913
1629307485,2.87E+13,2519130112,92004,,27915
1629307486,2.87E+13,2519183360,92008,,27916
1629307487,2.87E+13,2519224320,92016,,27917
1629307488,2.87E+13,2519220224,92020,,27918
1629307490,2.87E+13,2519207936,92024,,27920
1629307491,2.87E+13,2519162880,92028,,27921
1629307492,2.87E+13,2586628096,92032,,27922
1629307493,2.87E+13,2519769088,92036,,27923
1629307495,2.87E+13,2519416832,92044,,27925
1629307496,2.87E+13,2519289856,92048,,27926
1629307497,2.87E+13,2519302144,92052,,27927
1629307499,2.87E+13,2519318528,92056,,27929
1629307500,2.87E+13,2519457792,92060,,27930
1629307501,2.87E+13,2531012608,92064,,27931
1629307503,2.87E+13,2593132544,92072,,27933
1629307504,2.87E+13,2561167360,92076,,27934
1629307505,2.87E+13,2594545664,92080,,27935
1629307507,2.87E+13,2519199744,92084,,27937
1629307508,2.87E+13,2519420928,92088,,27938
1629307509,2.87E+13,2519445504,92096,,27939
1629307511,2.87E+13,2519543808,92100,,27941
1629307512,2.87E+13,2589577216,92104,,27942
1629307514,2.87E+13,2607992832,92112,,27944
1629307515,2.87E+13,2519609344,92116,,27945
1629307516,2.87E+13,2519547904,92120,,27946
1629307518,2.87E+13,2519519232,92124,,27948
1629307519,2.87E+13,2519339008,92128,,27949
1629307520,2.87E+13,2519359488,92132,,27950
1629307522,2.87E+13,2546315264,92140,,27952
1629307523,2.87E+13,2519482368,92144,,27953
1629307524,2.87E+13,2519363584,92148,,27954
1629307525,2.87E+13,2519326720,92152,,27955
1629307527,2.87E+13,2519269376,92156,,27957
1629307528,2.87E+13,2520227840,92868,,27958
1629307529,2.87E+13,2520166400,92876,,27959
1629307531,2.87E+13,2520276992,92880,,27961
1629307532,2.87E+13,2559918080,92884,,27962
1629307533,2.87E+13,2606329856,92888,,27963
1629307535,2.87E+13,2589229056,92896,,27965
1629307536,2.87E+13,2606403584,92900,,27966
1629307537,2.87E+13,2520416256,92904,,27967
1629307539,2.87E+13,2520322048,92908,,27969
1629307540,2.87E+13,2520104960,92912,,27970
1629307541,2.87E+13,2521501696,92916,,27971
1629307543,2.87E+13,2591719424,92924,,27973
1629307544,2.87E+13,2520178688,92928,,27974
1629307545,2.87E+13,2520268800,92932,,27975
1629307547,2.87E+13,2519859200,92936,,27977
1629307548,2.87E+13,2520227840,92940,,27978
1629307549,2.87E+13,2520088576,92944,,27979
1629307551,2.87E+13,2520039424,92952,,27981
1629307552,2.87E+13,2546278400,92956,,27982
1629307553,2.87E+13,2596741120,92960,,27983
1629307554,2.87E+13,2520223744,92964,,27984
1629307556,2.87E+13,2520211456,92968,,27986
1629307557,2.87E+13,2520010752,92976,,27987
1629307559,2.87E+13,2520305664,92980,,27989
1629307560,2.87E+13,2520350720,92984,,27990
1629307561,2.87E+13,2522238976,92988,,27991
1629307563,2.87E+13,2571038720,92992,,27993
1629307564,2.87E+13,2652016640,92996,,27994
1629307565,2.87E+13,2606579712,93000,,27995
1629307567,2.87E+13,2520358912,93004,,27997
1629307568,2.87E+13,2520379392,93012,,27998
1629307569,2.87E+13,2520211456,93016,,27999
1629307571,2.87E+13,2520231936,93020,,28001
1629307572,2.87E+13,2575024128,93024,,28002
1629307574,2.87E+13,2520227840,93032,,28004
1629307575,2.87E+13,2520449024,93036,,28005
1629307576,2.87E+13,2520428544,93040,,28006
1629307578,2.87E+13,2520240128,93044,,28008
1629307579,2.87E+13,2520158208,93048,,28009
1629307580,2.87E+13,2520113152,93052,,28010
1629307582,2.87E+13,2547343360,93056,,28012
1629307583,2.87E+13,2596589568,93064,,28013
1629307584,2.87E+13,2520367104,93068,,28014
1629307586,2.87E+13,2520276992,93072,,28016
1629307587,2.87E+13,2520375296,93076,,28017
1629307588,2.87E+13,2520137728,93084,,28018
1629307590,2.87E+13,2520289280,93088,,28020
1629307591,2.87E+13,2521350144,93092,,28021
1629307592,2.87E+13,2591387648,93096,,28022
1629307594,2.87E+13,2554130432,93100,,28024
1629307595,2.87E+13,2603548672,93108,,28025
1629307596,2.87E+13,2520309760,93112,,28026
1629307598,2.87E+13,2520453120,93116,,28028
1629307599,2.87E+13,2520145920,93124,,28029
1629307600,2.87E+13,2520248320,93128,,28030
1629307602,2.87E+13,2558078976,93132,,28032
1629307603,2.87E+13,2606034944,93136,,28033
1629307604,2.87E+13,2520662016,93144,,28034
1629307606,2.87E+13,2520477696,93148,,28036
1629307607,2.87E+13,2520453120,93152,,28037
1629307609,2.87E+13,2520305664,93156,,28039
1629307610,2.87E+13,2520383488,93160,,28040
1629307611,2.87E+13,2522501120,93164,,28041
1629307612,2.87E+13,2590937088,93168,,28042
1629307614,2.87E+13,2520530944,93176,,28044
1629307615,2.87E+13,2520616960,93180,,28045
1629307616,2.87E+13,2520453120,93184,,28046
1629307618,2.87E+13,2520481792,93188,,28048
1629307619,2.87E+13,2520395776,93192,,28049
1629307620,2.87E+13,2520375296,93196,,28050
